round,mean,p10,p50,p90
1.000000000000000000e+00,6.923549999999998761e+01,5.293000000000000682e+01,7.218999999999999773e+01,7.792300000000000182e+01
2.000000000000000000e+00,7.411700000000000443e+01,6.023700000000000188e+01,7.660999999999999943e+01,8.483299999999999841e+01
3.000000000000000000e+00,7.086750000000000682e+01,6.173999999999999488e+01,7.203499999999999659e+01,7.961499999999999488e+01
4.000000000000000000e+00,6.947549999999999670e+01,5.800700000000000500e+01,6.926500000000000057e+01,8.133200000000000784e+01
5.000000000000000000e+00,7.096199999999998909e+01,5.892199999999999704e+01,7.334499999999999886e+01,8.123499999999999943e+01
6.000000000000000000e+00,7.308250000000001023e+01,6.301400000000000290e+01,7.437000000000000455e+01,8.278500000000001080e+01
7.000000000000000000e+00,7.287450000000001182e+01,5.911899999999999977e+01,7.496000000000000796e+01,8.278000000000000114e+01
8.000000000000000000e+00,7.485399999999999920e+01,6.159799999999999898e+01,7.631999999999999318e+01,8.639200000000001012e+01
9.000000000000000000e+00,7.601949999999999363e+01,6.504500000000000171e+01,7.766499999999999204e+01,8.454900000000000659e+01
1.000000000000000000e+01,7.693750000000000000e+01,6.622399999999998954e+01,7.729999999999998295e+01,8.625999999999999091e+01
1.100000000000000000e+01,7.789450000000000784e+01,6.677700000000000102e+01,7.804500000000000171e+01,8.727400000000000091e+01
1.200000000000000000e+01,7.872450000000000614e+01,6.559499999999999886e+01,8.062000000000000455e+01,8.753199999999999648e+01
1.300000000000000000e+01,8.002400000000000091e+01,6.672899999999999920e+01,8.303000000000000114e+01,8.733100000000000307e+01
1.400000000000000000e+01,7.946799999999998931e+01,6.745900000000000318e+01,8.133500000000000796e+01,8.629800000000000182e+01
1.500000000000000000e+01,8.048300000000000409e+01,7.056999999999999318e+01,8.273499999999999943e+01,8.920199999999999818e+01
1.600000000000000000e+01,8.111999999999999034e+01,6.826200000000000045e+01,8.340999999999999659e+01,8.867900000000000205e+01
