round,mean,p10,p50,p90
1.000000000000000000e+00,6.922950000000000159e+01,5.278699999999999193e+01,7.121000000000000796e+01,7.866100000000001558e+01
2.000000000000000000e+00,7.430299999999999727e+01,6.110899999999999466e+01,7.602500000000000568e+01,8.408499999999999375e+01
3.000000000000000000e+00,7.650100000000000477e+01,6.265399999999999636e+01,7.785999999999999943e+01,8.617600000000000193e+01
4.000000000000000000e+00,7.721800000000000352e+01,6.346900000000000119e+01,7.805000000000001137e+01,8.675400000000000489e+01
5.000000000000000000e+00,7.887199999999998568e+01,6.602100000000000080e+01,8.049500000000000455e+01,8.776600000000000534e+01
6.000000000000000000e+00,8.026250000000001705e+01,6.666100000000000136e+01,8.263500000000000512e+01,8.688500000000000512e+01
7.000000000000000000e+00,8.000050000000000239e+01,6.858899999999999864e+01,8.165000000000000568e+01,8.667999999999999261e+01
8.000000000000000000e+00,8.140349999999999397e+01,7.080100000000000193e+01,8.336500000000000909e+01,8.749699999999999989e+01
9.000000000000000000e+00,8.044699999999998852e+01,6.660999999999999943e+01,8.194500000000000739e+01,8.807999999999999829e+01
1.000000000000000000e+01,8.101700000000002433e+01,7.159600000000000364e+01,8.256499999999999773e+01,8.678499999999999659e+01
1.100000000000000000e+01,8.180400000000000205e+01,7.317999999999999261e+01,8.348999999999999488e+01,8.728700000000000614e+01
1.200000000000000000e+01,8.158050000000000068e+01,7.563800000000000523e+01,8.318000000000000682e+01,8.648799999999999955e+01
1.300000000000000000e+01,8.197899999999999920e+01,7.363799999999999102e+01,8.389499999999999602e+01,8.833499999999999375e+01
1.400000000000000000e+01,8.247499999999999432e+01,7.711299999999999955e+01,8.390500000000000114e+01,8.748099999999999454e+01
1.500000000000000000e+01,8.151849999999998886e+01,7.450100000000000477e+01,8.340500000000000114e+01,8.727599999999999625e+01
1.600000000000000000e+01,8.181850000000000023e+01,7.555099999999998772e+01,8.266499999999999204e+01,8.788100000000000023e+01
1.700000000000000000e+01,8.267449999999999477e+01,7.695100000000000762e+01,8.347499999999999432e+01,8.804399999999999693e+01
1.800000000000000000e+01,8.227499999999999147e+01,7.760500000000000398e+01,8.381999999999999318e+01,8.732000000000000739e+01
1.900000000000000000e+01,8.228249999999999886e+01,7.654800000000001603e+01,8.347499999999999432e+01,8.724099999999999966e+01
2.000000000000000000e+01,8.218850000000000477e+01,7.262000000000000455e+01,8.353999999999999204e+01,8.812300000000000466e+01
2.100000000000000000e+01,8.267799999999998306e+01,7.569500000000000739e+01,8.368000000000000682e+01,8.867799999999999727e+01
2.200000000000000000e+01,8.289549999999999841e+01,7.792799999999999727e+01,8.410999999999999943e+01,8.883700000000000330e+01
2.300000000000000000e+01,8.240299999999999159e+01,7.568999999999999773e+01,8.392499999999999716e+01,8.816900000000001114e+01
2.400000000000000000e+01,8.296850000000000591e+01,7.357600000000000762e+01,8.384499999999999886e+01,8.862699999999999534e+01
2.500000000000000000e+01,8.320499999999999829e+01,7.778100000000000591e+01,8.478999999999999204e+01,8.847799999999999443e+01
2.600000000000000000e+01,8.339649999999997476e+01,7.623499999999999943e+01,8.418000000000000682e+01,8.895499999999999829e+01
2.700000000000000000e+01,8.357449999999997203e+01,7.683199999999999363e+01,8.484000000000000341e+01,8.918900000000000716e+01
2.800000000000000000e+01,8.382150000000000034e+01,7.971099999999999852e+01,8.432500000000000284e+01,9.077100000000001501e+01
2.900000000000000000e+01,8.414600000000000080e+01,8.028900000000000148e+01,8.539000000000000057e+01,8.914700000000000557e+01
3.000000000000000000e+01,8.344600000000001216e+01,7.654899999999999238e+01,8.568500000000000227e+01,8.949099999999999966e+01
3.100000000000000000e+01,8.390950000000000841e+01,8.049899999999999523e+01,8.447999999999998977e+01,8.903100000000000591e+01
3.200000000000000000e+01,8.438699999999998624e+01,7.860500000000000398e+01,8.575000000000000000e+01,9.180599999999999739e+01
3.300000000000000000e+01,8.421549999999999159e+01,7.962699999999999534e+01,8.534499999999999886e+01,9.085899999999999466e+01
3.400000000000000000e+01,8.444500000000000739e+01,7.972799999999999443e+01,8.564000000000000057e+01,8.990699999999999648e+01
3.500000000000000000e+01,8.517949999999999022e+01,7.901800000000000068e+01,8.651500000000000057e+01,9.108400000000000318e+01
3.600000000000000000e+01,8.485200000000000387e+01,7.768599999999999284e+01,8.612999999999999545e+01,9.048699999999999477e+01
3.700000000000000000e+01,8.542650000000000432e+01,8.031300000000000239e+01,8.714000000000000057e+01,9.036400000000000432e+01
3.800000000000000000e+01,8.526250000000000284e+01,7.838800000000000523e+01,8.757500000000000284e+01,9.207299999999999329e+01
3.900000000000000000e+01,8.471349999999999625e+01,7.907200000000000273e+01,8.665000000000000568e+01,9.064300000000001489e+01
4.000000000000000000e+01,8.479800000000000182e+01,7.980799999999999272e+01,8.562000000000000455e+01,9.067600000000000193e+01
4.100000000000000000e+01,8.509650000000000603e+01,7.974800000000000466e+01,8.571000000000000796e+01,9.151500000000000057e+01
4.200000000000000000e+01,8.486299999999998533e+01,7.873900000000000432e+01,8.585499999999998977e+01,8.947299999999999898e+01
4.300000000000000000e+01,8.511050000000000182e+01,7.903900000000000148e+01,8.747499999999999432e+01,9.020499999999998408e+01
4.400000000000000000e+01,8.530700000000001637e+01,8.015500000000000114e+01,8.579499999999998749e+01,9.219200000000000728e+01
4.500000000000000000e+01,8.468050000000000921e+01,7.900600000000000023e+01,8.500999999999999091e+01,9.197800000000000864e+01
4.600000000000000000e+01,8.548399999999999466e+01,8.004600000000000648e+01,8.618999999999999773e+01,9.212300000000000466e+01
4.700000000000000000e+01,8.529600000000000648e+01,7.953999999999999204e+01,8.640000000000000568e+01,9.164499999999999602e+01
4.800000000000000000e+01,8.608599999999998431e+01,7.923799999999999955e+01,8.781499999999999773e+01,9.128500000000001080e+01
4.900000000000000000e+01,8.557950000000002433e+01,7.987899999999999068e+01,8.737999999999999545e+01,9.159699999999999420e+01
5.000000000000000000e+01,8.581250000000000000e+01,7.780199999999999250e+01,8.804500000000000171e+01,9.138800000000000523e+01
5.100000000000000000e+01,8.543950000000002376e+01,8.059399999999999409e+01,8.636500000000000909e+01,9.136199999999999477e+01
5.200000000000000000e+01,8.532150000000001455e+01,7.964499999999999602e+01,8.673499999999999943e+01,9.065300000000000580e+01
5.300000000000000000e+01,8.553799999999999670e+01,8.002200000000000557e+01,8.785999999999999943e+01,9.206000000000000227e+01
5.400000000000000000e+01,8.544149999999999068e+01,7.970300000000000296e+01,8.687000000000000455e+01,9.097899999999999920e+01
5.500000000000000000e+01,8.557349999999999568e+01,8.024399999999999977e+01,8.640999999999999659e+01,9.020700000000000784e+01
5.600000000000000000e+01,8.539050000000000296e+01,8.044599999999999795e+01,8.648000000000000398e+01,9.174000000000000909e+01
5.700000000000000000e+01,8.578849999999999909e+01,8.072100000000000364e+01,8.703000000000000114e+01,9.196300000000000807e+01
5.800000000000000000e+01,8.517049999999998988e+01,7.926800000000000068e+01,8.523499999999999943e+01,9.211100000000000421e+01
5.900000000000000000e+01,8.531600000000000250e+01,7.839000000000000057e+01,8.675000000000000000e+01,9.123300000000000409e+01
6.000000000000000000e+01,8.546250000000000568e+01,7.967000000000000171e+01,8.734999999999999432e+01,9.195399999999999352e+01
6.100000000000000000e+01,8.581800000000001205e+01,8.051900000000000546e+01,8.787000000000000455e+01,9.151000000000000512e+01
6.200000000000000000e+01,8.604200000000000159e+01,8.053600000000000136e+01,8.837500000000000000e+01,9.193399999999999750e+01
6.300000000000000000e+01,8.602299999999999613e+01,8.200400000000000489e+01,8.756499999999999773e+01,9.194700000000000273e+01
6.400000000000000000e+01,8.529949999999999477e+01,8.081400000000000716e+01,8.737000000000000455e+01,9.114900000000000091e+01
6.500000000000000000e+01,8.548799999999999955e+01,8.034199999999999875e+01,8.799000000000000909e+01,9.206300000000000239e+01
6.600000000000000000e+01,8.566300000000001091e+01,8.121399999999999864e+01,8.780500000000000682e+01,9.142000000000000171e+01
6.700000000000000000e+01,8.539199999999999591e+01,8.008299999999999841e+01,8.725999999999999091e+01,9.105099999999998772e+01
6.800000000000000000e+01,8.591249999999999432e+01,8.113100000000001444e+01,8.643500000000000227e+01,9.237899999999999068e+01
6.900000000000000000e+01,8.574600000000000932e+01,7.981699999999999307e+01,8.730500000000000682e+01,9.175199999999999534e+01
7.000000000000000000e+01,8.594750000000000512e+01,8.062900000000000489e+01,8.806499999999999773e+01,9.234199999999999875e+01
7.100000000000000000e+01,8.518999999999999773e+01,8.018399999999999750e+01,8.617500000000001137e+01,9.142500000000001137e+01
7.200000000000000000e+01,8.569750000000000512e+01,7.991299999999999670e+01,8.696500000000000341e+01,9.159099999999999397e+01
7.300000000000000000e+01,8.545600000000000307e+01,7.939000000000001478e+01,8.616499999999999204e+01,9.142000000000000171e+01
7.400000000000000000e+01,8.543500000000001648e+01,7.780799999999999272e+01,8.686499999999999488e+01,9.243200000000000216e+01
7.500000000000000000e+01,8.489349999999998886e+01,7.902400000000000091e+01,8.614000000000000057e+01,9.201500000000000057e+01
7.600000000000000000e+01,8.583599999999999852e+01,8.045900000000000318e+01,8.747499999999999432e+01,9.292300000000000182e+01
7.700000000000000000e+01,8.556799999999999784e+01,7.953999999999999204e+01,8.694999999999998863e+01,9.196199999999998909e+01
7.800000000000000000e+01,8.511650000000000205e+01,7.954899999999999238e+01,8.732999999999999829e+01,9.147800000000000864e+01
7.900000000000000000e+01,8.567749999999998067e+01,8.001900000000000546e+01,8.619499999999999318e+01,9.163600000000000989e+01
8.000000000000000000e+01,8.547549999999999670e+01,7.426700000000001012e+01,8.793999999999999773e+01,9.198399999999999466e+01
8.100000000000000000e+01,8.530750000000000455e+01,7.749700000000001410e+01,8.682999999999998408e+01,9.201400000000001000e+01
8.200000000000000000e+01,8.565900000000000603e+01,7.977700000000000102e+01,8.658000000000001251e+01,9.129500000000000171e+01
8.300000000000000000e+01,8.573650000000000659e+01,7.942899999999998784e+01,8.728000000000000114e+01,9.122899999999999920e+01
8.400000000000000000e+01,8.602949999999999875e+01,8.042399999999999238e+01,8.816499999999999204e+01,9.094300000000001205e+01
8.500000000000000000e+01,8.645250000000001478e+01,7.982099999999999795e+01,8.861499999999999488e+01,9.211700000000000443e+01
8.600000000000000000e+01,8.614949999999998909e+01,8.089300000000000068e+01,8.796500000000000341e+01,9.169899999999999807e+01
8.700000000000000000e+01,8.561050000000003024e+01,7.835799999999998988e+01,8.662000000000000455e+01,9.116899999999999693e+01
8.800000000000000000e+01,8.511950000000000216e+01,7.662500000000000000e+01,8.715500000000000114e+01,9.082300000000000750e+01
8.900000000000000000e+01,8.494500000000000739e+01,7.835899999999999466e+01,8.629999999999999716e+01,9.166899999999999693e+01
9.000000000000000000e+01,8.557249999999999091e+01,7.701600000000000534e+01,8.747499999999999432e+01,9.205599999999999739e+01
9.100000000000000000e+01,8.613949999999999818e+01,7.896800000000000352e+01,8.857499999999998863e+01,9.292499999999999716e+01
9.200000000000000000e+01,8.598350000000002069e+01,7.780899999999999750e+01,8.816499999999999204e+01,9.243099999999999739e+01
9.300000000000000000e+01,8.578100000000002012e+01,7.789400000000000546e+01,8.793500000000000227e+01,9.268200000000000216e+01
9.400000000000000000e+01,8.615549999999998931e+01,7.770900000000000318e+01,8.805000000000001137e+01,9.218600000000000705e+01
9.500000000000000000e+01,8.616599999999999682e+01,7.927000000000001023e+01,8.884999999999999432e+01,9.229399999999999693e+01
9.600000000000000000e+01,8.556549999999998590e+01,7.800900000000000034e+01,8.826500000000000057e+01,9.134200000000001296e+01
9.700000000000000000e+01,8.571599999999997976e+01,7.912099999999999511e+01,8.835499999999998977e+01,9.184900000000000375e+01
9.800000000000000000e+01,8.505600000000001160e+01,7.566299999999999670e+01,8.737000000000000455e+01,9.213299999999999557e+01
9.900000000000000000e+01,8.550550000000001205e+01,7.196600000000000819e+01,8.776000000000000512e+01,9.378999999999999204e+01
1.000000000000000000e+02,8.546549999999999159e+01,7.259699999999999420e+01,8.828499999999999659e+01,9.304900000000000659e+01
1.010000000000000000e+02,8.584199999999999875e+01,7.684399999999999409e+01,8.847500000000000853e+01,9.309900000000000375e+01
1.020000000000000000e+02,8.560049999999998249e+01,7.577700000000000102e+01,8.750999999999999091e+01,9.221399999999999864e+01
1.030000000000000000e+02,8.529349999999999454e+01,7.402100000000000080e+01,8.781999999999999318e+01,9.283700000000000330e+01
1.040000000000000000e+02,8.459499999999998465e+01,7.377300000000001035e+01,8.757499999999998863e+01,9.246500000000000341e+01
1.050000000000000000e+02,8.499499999999999034e+01,6.705599999999999739e+01,8.800999999999999091e+01,9.158499999999999375e+01
1.060000000000000000e+02,8.577500000000000568e+01,7.584999999999999432e+01,8.854500000000000171e+01,9.188400000000000034e+01
1.070000000000000000e+02,8.594150000000000489e+01,7.350900000000001455e+01,8.823000000000000398e+01,9.259799999999999898e+01
1.080000000000000000e+02,8.556250000000000000e+01,7.262199999999999989e+01,8.770000000000000284e+01,9.286400000000000432e+01
1.090000000000000000e+02,8.586100000000000421e+01,7.239899999999998670e+01,8.786500000000000909e+01,9.353799999999999670e+01
1.100000000000000000e+02,8.563349999999999795e+01,7.458299999999999841e+01,8.767499999999999716e+01,9.347400000000000375e+01
1.110000000000000000e+02,8.544449999999997658e+01,7.490699999999999648e+01,8.780000000000001137e+01,9.357699999999999818e+01
1.120000000000000000e+02,8.561750000000000682e+01,7.312199999999999989e+01,8.856999999999999318e+01,9.379299999999999216e+01
1.130000000000000000e+02,8.512800000000001432e+01,7.273300000000000409e+01,8.838499999999999091e+01,9.194200000000000728e+01
1.140000000000000000e+02,8.533400000000000318e+01,7.265900000000000603e+01,8.810999999999999943e+01,9.280199999999999250e+01
1.150000000000000000e+02,8.556499999999999773e+01,7.412999999999999545e+01,8.847499999999999432e+01,9.306600000000000250e+01
1.160000000000000000e+02,8.581399999999999295e+01,7.343200000000000216e+01,8.841499999999999204e+01,9.365000000000000568e+01
1.170000000000000000e+02,8.549699999999998568e+01,7.373300000000000409e+01,8.828999999999999204e+01,9.305400000000000205e+01
1.180000000000000000e+02,8.548849999999998772e+01,7.056799999999999784e+01,8.834999999999999432e+01,9.260800000000000409e+01
1.190000000000000000e+02,8.554650000000000887e+01,7.238600000000000989e+01,8.829500000000000171e+01,9.325600000000000023e+01
1.200000000000000000e+02,8.553200000000001069e+01,7.166499999999999204e+01,8.757500000000000284e+01,9.391500000000000625e+01
1.210000000000000000e+02,8.610750000000000171e+01,7.556799999999999784e+01,8.796999999999999886e+01,9.432099999999999795e+01
1.220000000000000000e+02,8.497200000000000841e+01,7.083700000000000330e+01,8.742000000000000171e+01,9.390899999999999181e+01
1.230000000000000000e+02,8.609299999999998931e+01,7.362099999999999511e+01,8.790500000000000114e+01,9.425699999999999079e+01
1.240000000000000000e+02,8.563950000000001239e+01,6.909400000000000830e+01,8.841499999999999204e+01,9.466499999999999204e+01
1.250000000000000000e+02,8.589499999999998181e+01,7.196699999999999875e+01,8.800999999999999091e+01,9.404400000000001114e+01
1.260000000000000000e+02,8.525199999999999534e+01,7.056199999999999761e+01,8.750499999999999545e+01,9.321899999999999409e+01
1.270000000000000000e+02,8.556800000000001205e+01,7.089799999999999613e+01,8.757500000000000284e+01,9.373799999999999955e+01
1.280000000000000000e+02,8.525300000000000011e+01,7.201000000000000512e+01,8.726000000000000512e+01,9.322299999999999898e+01
1.290000000000000000e+02,8.566700000000000159e+01,7.296599999999999397e+01,8.850000000000000000e+01,9.424800000000000466e+01
1.300000000000000000e+02,8.592500000000001137e+01,7.118500000000000227e+01,8.834000000000000341e+01,9.432300000000000750e+01
1.310000000000000000e+02,8.570399999999999352e+01,7.093600000000000705e+01,8.774500000000000455e+01,9.397599999999999909e+01
1.320000000000000000e+02,8.586199999999999477e+01,7.090099999999999625e+01,8.828499999999999659e+01,9.376600000000000534e+01
1.330000000000000000e+02,8.578550000000001319e+01,7.124699999999999989e+01,8.788999999999998636e+01,9.405000000000001137e+01
1.340000000000000000e+02,8.576399999999998158e+01,7.114100000000000534e+01,8.787500000000000000e+01,9.472000000000001307e+01
1.350000000000000000e+02,8.575600000000000023e+01,7.144700000000000273e+01,8.869499999999999318e+01,9.291600000000001103e+01
1.360000000000000000e+02,8.669449999999999079e+01,7.204899999999999238e+01,8.965500000000000114e+01,9.431300000000000239e+01
1.370000000000000000e+02,8.596750000000000114e+01,7.115600000000000591e+01,8.837500000000000000e+01,9.333200000000000784e+01
