round,mean,p10,p50,p90
1.000000000000000000e+00,8.023138841834495105e-01,7.827173913043478093e-01,8.025362318840579823e-01,8.354192546583851797e-01
2.000000000000000000e+00,8.006751913545391286e-01,7.708478260869564558e-01,8.019565217391304568e-01,8.291770186335404302e-01
3.000000000000000000e+00,8.038978056967188701e-01,7.725869565217391433e-01,8.038586956521739380e-01,8.390683229813664656e-01
4.000000000000000000e+00,8.045720873329568201e-01,7.816304347826086296e-01,8.068840579710144789e-01,8.297608695652174404e-01
5.000000000000000000e+00,8.002162969880363130e-01,7.646449275362319220e-01,7.998023715415020218e-01,8.285869565217390820e-01
6.000000000000000000e+00,8.110546735872823376e-01,7.703695652173913055e-01,8.114377470355731425e-01,8.559782608695651884e-01
7.000000000000000000e+00,8.061110013175231126e-01,7.837391304347826049e-01,8.081274703557312922e-01,8.389130434782609003e-01
8.000000000000000000e+00,8.064974843996580711e-01,7.792909698996655088e-01,8.085858585858585190e-01,8.378260869565218316e-01
9.000000000000000000e+00,8.070725433986302155e-01,7.768862876254181149e-01,8.072463768115942795e-01,8.373913043478260487e-01
1.000000000000000000e+01,8.119881115261549098e-01,7.857608695652174013e-01,8.066304347826087628e-01,8.588405797101450467e-01
1.100000000000000000e+01,8.122766171027040460e-01,7.769082125603864464e-01,8.135265700483091944e-01,8.552898550724636895e-01
1.200000000000000000e+01,8.116284693567301645e-01,7.738461538461538503e-01,8.125494071146244224e-01,8.598913043478261242e-01
1.300000000000000000e+01,8.127615880496315004e-01,7.815019762845850648e-01,8.071557971014492461e-01,8.541304347826086385e-01
1.400000000000000000e+01,8.124721618960750735e-01,7.804682274247490836e-01,8.092512077294686801e-01,8.512318840579710111e-01
1.500000000000000000e+01,8.065359954055606462e-01,7.659057971014492372e-01,8.065217391304346783e-01,8.349999999999999645e-01
1.600000000000000000e+01,8.142303861597339765e-01,7.884178743961353097e-01,8.176086956521739779e-01,8.564855072463768426e-01
1.700000000000000000e+01,8.097743584917497239e-01,7.803162055335969294e-01,8.064119455423803817e-01,8.415942028985506917e-01
1.800000000000000000e+01,8.088701377125289138e-01,7.718369565217391148e-01,8.060869565217391175e-01,8.452484472049689446e-01
1.900000000000000000e+01,8.100001725327812263e-01,7.828932806324111482e-01,8.064613526570048041e-01,8.498260869565217313e-01
2.000000000000000000e+01,8.120050505050503409e-01,7.814130434782609047e-01,8.186956521739130466e-01,8.409937888198758538e-01
2.100000000000000000e+01,8.117483060417842733e-01,7.747924901185770930e-01,8.116600790513833763e-01,8.548757763975154411e-01
2.200000000000000000e+01,8.105283894849112380e-01,7.798656126482214068e-01,8.110954263128176134e-01,8.326211180124223343e-01
2.300000000000000000e+01,8.079990275425057433e-01,7.759254658385092984e-01,8.076604554865424168e-01,8.342111801242235725e-01
2.400000000000000000e+01,8.120756634669679119e-01,7.859175607001693820e-01,8.096343873517786172e-01,8.378881987577639912e-01
2.500000000000000000e+01,8.092724763159546697e-01,7.766640316205533079e-01,8.078260869565216939e-01,8.324016563146998671e-01
2.600000000000000000e+01,8.108467595206725331e-01,7.581264822134388126e-01,8.133540372670806651e-01,8.299420289855072852e-01
2.700000000000000000e+01,8.149966277683668991e-01,7.863184641445510881e-01,8.188405797101450112e-01,8.343975155279503841e-01
2.800000000000000000e+01,8.111975108225107922e-01,7.854658385093167272e-01,8.069762845849801636e-01,8.392981366459627557e-01
2.900000000000000000e+01,8.099371118012420601e-01,7.786166007905137576e-01,8.079051383399209474e-01,8.342028985507246031e-01
