round,mean,p10,p50,p90
1.000000000000000000e+00,8.116500000000000625e+01,7.151699999999999591e+01,8.282999999999999829e+01,8.894899999999999807e+01
2.000000000000000000e+00,8.530850000000000932e+01,7.737600000000000477e+01,8.687500000000000000e+01,9.167399999999999238e+01
3.000000000000000000e+00,8.226100000000000989e+01,7.407300000000000750e+01,8.290000000000000568e+01,9.005200000000000671e+01
4.000000000000000000e+00,8.135350000000001103e+01,7.082300000000000750e+01,8.122499999999999432e+01,8.980499999999999261e+01
5.000000000000000000e+00,8.348199999999998511e+01,7.547700000000000387e+01,8.453000000000000114e+01,9.085300000000000864e+01
6.000000000000000000e+00,8.452750000000000341e+01,7.883599999999999852e+01,8.668000000000000682e+01,9.081499999999999773e+01
7.000000000000000000e+00,8.589900000000000091e+01,8.020499999999999829e+01,8.640000000000000568e+01,9.188200000000000500e+01
8.000000000000000000e+00,8.677100000000000080e+01,8.095500000000001251e+01,8.760499999999998977e+01,9.154900000000000659e+01
9.000000000000000000e+00,8.767850000000001387e+01,8.217400000000000659e+01,8.837500000000000000e+01,9.216700000000000159e+01
1.000000000000000000e+01,8.855250000000000909e+01,8.302500000000000568e+01,9.070499999999999829e+01,9.217800000000001148e+01
1.100000000000000000e+01,8.901300000000000523e+01,8.400300000000000011e+01,9.025499999999999545e+01,9.285399999999999920e+01
1.200000000000000000e+01,8.966750000000000398e+01,8.486100000000000421e+01,9.061000000000001364e+01,9.355599999999999739e+01
1.300000000000000000e+01,8.956199999999998340e+01,8.438899999999999579e+01,9.028499999999999659e+01,9.368600000000000705e+01
1.400000000000000000e+01,9.046750000000000114e+01,8.685599999999999454e+01,9.103000000000000114e+01,9.393000000000000682e+01
1.500000000000000000e+01,9.104300000000002058e+01,8.636299999999999955e+01,9.195000000000000284e+01,9.417400000000000659e+01
1.600000000000000000e+01,9.154000000000000625e+01,8.713899999999999579e+01,9.262000000000000455e+01,9.410000000000000853e+01
1.700000000000000000e+01,9.164999999999999147e+01,8.805300000000001148e+01,9.262000000000000455e+01,9.447600000000001330e+01
1.800000000000000000e+01,9.218299999999999272e+01,8.925300000000000011e+01,9.301500000000000057e+01,9.470100000000000762e+01
1.900000000000000000e+01,9.215050000000000807e+01,8.908599999999999852e+01,9.279500000000000171e+01,9.468600000000000705e+01
2.000000000000000000e+01,9.232450000000002888e+01,8.897100000000000364e+01,9.270000000000000284e+01,9.468399999999999750e+01
2.100000000000000000e+01,9.291399999999998727e+01,8.994599999999999795e+01,9.328000000000000114e+01,9.510300000000000864e+01
2.200000000000000000e+01,9.273900000000001853e+01,8.988299999999999557e+01,9.290999999999999659e+01,9.525500000000000966e+01
2.300000000000000000e+01,9.314500000000001023e+01,9.087800000000000011e+01,9.387000000000000455e+01,9.510699999999999932e+01
2.400000000000000000e+01,9.290649999999997988e+01,9.008899999999999864e+01,9.375499999999999545e+01,9.505100000000000193e+01
2.500000000000000000e+01,9.314950000000001751e+01,9.090399999999999636e+01,9.335999999999999943e+01,9.524900000000000944e+01
2.600000000000000000e+01,9.344450000000001921e+01,9.139599999999998658e+01,9.382500000000000284e+01,9.514700000000000557e+01
2.700000000000000000e+01,9.365800000000000125e+01,9.136700000000000443e+01,9.399500000000000455e+01,9.536500000000000909e+01
