round,mean,p10,p50,p90
1.000000000000000000e+00,3.655749999999999034e+01,1.918800000000000239e+01,3.598499999999999943e+01,5.638700000000000045e+01
2.000000000000000000e+00,4.028000000000000824e+01,2.686999999999999744e+01,3.796500000000000341e+01,5.680100000000000193e+01
3.000000000000000000e+00,4.157300000000000040e+01,2.711400000000000077e+01,3.879999999999999716e+01,5.789300000000000068e+01
4.000000000000000000e+00,4.240499999999999403e+01,2.840900000000000247e+01,3.960500000000000398e+01,5.817300000000000182e+01
5.000000000000000000e+00,4.292649999999999721e+01,2.820599999999999952e+01,4.109000000000000341e+01,5.930000000000000426e+01
6.000000000000000000e+00,4.329600000000000648e+01,2.829200000000000159e+01,4.071999999999999886e+01,5.991100000000000136e+01
7.000000000000000000e+00,4.377900000000001057e+01,2.839300000000000068e+01,4.075000000000000000e+01,5.960100000000000620e+01
8.000000000000000000e+00,4.425400000000000489e+01,2.836599999999999966e+01,4.169999999999999574e+01,5.972200000000000841e+01
9.000000000000000000e+00,4.424150000000000205e+01,2.858600000000000207e+01,4.182500000000000284e+01,5.944899999999999807e+01
1.000000000000000000e+01,4.401600000000000534e+01,2.855799999999999983e+01,4.118999999999999773e+01,5.905100000000000904e+01
1.100000000000000000e+01,4.467199999999999704e+01,2.821899999999999764e+01,4.233499999999999375e+01,6.016199999999999903e+01
1.200000000000000000e+01,4.387749999999999773e+01,2.819699999999999918e+01,4.152499999999999858e+01,5.831800000000000495e+01
1.300000000000000000e+01,4.462349999999999994e+01,2.895399999999999707e+01,4.240999999999999659e+01,6.091700000000000159e+01
1.400000000000000000e+01,4.379749999999999943e+01,2.860499999999999687e+01,4.100000000000000000e+01,5.979000000000000625e+01
1.500000000000000000e+01,4.474199999999999733e+01,2.841399999999999793e+01,4.388500000000000512e+01,6.099799999999999756e+01
1.600000000000000000e+01,4.420599999999999596e+01,2.881299999999999883e+01,4.184499999999999886e+01,5.896300000000000097e+01
1.700000000000000000e+01,4.453299999999999415e+01,2.975499999999999901e+01,4.245000000000000284e+01,5.994000000000000483e+01
1.800000000000000000e+01,4.451000000000000512e+01,2.890399999999999991e+01,4.422500000000000142e+01,5.999900000000000233e+01
1.900000000000000000e+01,4.447799999999999443e+01,2.902299999999999969e+01,4.334999999999999432e+01,5.969600000000000506e+01
2.000000000000000000e+01,4.434000000000000341e+01,2.888100000000000023e+01,4.230499999999999972e+01,6.040300000000000580e+01
2.100000000000000000e+01,4.490650000000000119e+01,2.878099999999999881e+01,4.310000000000000142e+01,6.049400000000000688e+01
2.200000000000000000e+01,4.503300000000000125e+01,2.879400000000000404e+01,4.371500000000000341e+01,6.089600000000000080e+01
2.300000000000000000e+01,4.477300000000000324e+01,2.861700000000000088e+01,4.282000000000000028e+01,5.989000000000000767e+01
