round,mean,p10,p50,p90
1.000000000000000000e+00,3.005299999999999727e+01,1.000000000000000000e+01,2.889999999999999858e+01,4.706100000000001415e+01
2.000000000000000000e+00,3.330200000000000671e+01,1.118800000000000061e+01,3.489000000000000057e+01,4.777600000000001756e+01
3.000000000000000000e+00,3.250199999999999534e+01,1.863100000000000023e+01,2.923000000000000043e+01,4.809000000000001052e+01
4.000000000000000000e+00,3.007250000000000156e+01,1.499500000000000099e+01,2.886499999999999844e+01,4.562200000000001410e+01
5.000000000000000000e+00,2.895099999999999341e+01,1.000000000000000000e+01,2.849500000000000099e+01,4.606800000000001205e+01
6.000000000000000000e+00,2.836100000000000065e+01,1.065799999999999947e+01,2.725499999999999901e+01,4.762900000000001199e+01
7.000000000000000000e+00,2.959899999999999665e+01,1.001799999999999891e+01,2.832499999999999929e+01,4.730900000000001171e+01
8.000000000000000000e+00,3.032949999999999591e+01,1.000000000000000000e+01,2.900999999999999801e+01,4.814600000000001501e+01
9.000000000000000000e+00,3.047150000000000247e+01,1.000000000000000000e+01,2.878000000000000114e+01,4.852700000000000813e+01
1.000000000000000000e+01,3.043649999999999523e+01,1.000000000000000000e+01,2.906000000000000227e+01,4.776900000000001256e+01
1.100000000000000000e+01,3.146799999999999642e+01,1.000000000000000000e+01,2.990500000000000114e+01,4.815100000000001756e+01
1.200000000000000000e+01,3.208900000000000574e+01,1.000000000000000000e+01,3.123499999999999943e+01,4.838200000000001211e+01
1.300000000000000000e+01,3.172049999999999770e+01,1.000000000000000000e+01,3.082499999999999574e+01,4.867200000000001125e+01
1.400000000000000000e+01,3.174399999999999977e+01,1.000000000000000000e+01,2.965000000000000213e+01,4.867300000000001603e+01
1.500000000000000000e+01,3.147949999999999449e+01,1.000000000000000000e+01,3.080499999999999972e+01,4.851900000000001256e+01
1.600000000000000000e+01,3.252850000000000108e+01,1.877599999999999980e+01,3.121499999999999631e+01,4.823400000000001597e+01
1.700000000000000000e+01,3.290650000000000119e+01,1.754200000000000159e+01,3.155000000000000071e+01,4.851500000000000767e+01
1.800000000000000000e+01,3.238600000000000279e+01,1.856800000000000139e+01,3.026999999999999957e+01,4.690200000000001523e+01
1.900000000000000000e+01,3.260399999999999920e+01,1.775800000000000267e+01,2.965499999999999758e+01,4.779900000000001370e+01
2.000000000000000000e+01,3.342450000000000188e+01,1.887199999999999989e+01,3.504000000000000625e+01,4.830000000000001847e+01
2.100000000000000000e+01,3.377399999999999380e+01,1.949699999999999989e+01,3.239499999999999602e+01,4.854700000000001125e+01
2.200000000000000000e+01,3.377749999999998920e+01,1.935699999999999932e+01,3.088499999999999801e+01,4.825900000000001455e+01
2.300000000000000000e+01,3.432199999999999562e+01,1.988799999999999812e+01,3.335499999999999687e+01,4.832600000000001472e+01
2.400000000000000000e+01,3.438799999999999102e+01,1.993499999999999872e+01,3.162999999999999901e+01,4.855100000000001614e+01
2.500000000000000000e+01,3.395549999999999358e+01,1.961400000000000077e+01,3.090500000000000114e+01,4.820700000000001495e+01
2.600000000000000000e+01,3.447849999999999682e+01,1.988600000000000279e+01,3.103999999999999915e+01,4.849800000000001887e+01
2.700000000000000000e+01,3.425950000000001694e+01,1.994800000000000040e+01,3.326000000000000512e+01,4.897100000000001785e+01
2.800000000000000000e+01,3.493099999999999739e+01,1.980900000000000105e+01,3.407999999999999829e+01,4.908500000000001506e+01
2.900000000000000000e+01,3.574549999999999272e+01,1.980000000000000071e+01,3.637000000000000455e+01,4.891800000000001347e+01
3.000000000000000000e+01,3.476999999999999602e+01,1.963700000000000045e+01,3.462500000000000000e+01,4.929900000000001370e+01
3.100000000000000000e+01,3.499949999999999761e+01,1.995400000000000063e+01,3.426500000000000057e+01,5.036700000000000443e+01
3.200000000000000000e+01,3.583050000000000068e+01,1.993199999999999861e+01,3.521999999999999886e+01,4.915400000000001768e+01
3.300000000000000000e+01,3.659199999999999875e+01,1.993199999999999861e+01,3.768999999999999773e+01,5.054800000000001603e+01
3.400000000000000000e+01,3.530850000000000222e+01,1.991799999999999926e+01,3.453499999999999659e+01,4.843300000000000693e+01
3.500000000000000000e+01,3.536099999999999710e+01,1.963899999999999935e+01,3.595000000000000284e+01,5.099200000000001154e+01
3.600000000000000000e+01,3.535550000000000637e+01,1.967800000000000082e+01,3.470000000000000284e+01,5.018700000000001182e+01
3.700000000000000000e+01,3.511499999999999488e+01,1.970599999999999952e+01,3.234999999999999432e+01,5.197600000000000620e+01
3.800000000000000000e+01,3.641200000000001324e+01,1.995400000000000063e+01,3.551500000000000057e+01,5.193800000000000949e+01
3.900000000000000000e+01,3.638100000000000733e+01,1.995299999999999940e+01,3.662500000000000000e+01,5.223300000000001120e+01
4.000000000000000000e+01,3.624600000000000222e+01,1.991899999999999693e+01,3.707000000000000028e+01,5.191700000000000159e+01
