round,mean,p10,p50,p90
1.000000000000000000e+00,1.964767205228130920e-01,1.635058544531713676e-01,1.992551620842045179e-01,2.161625096540437663e-01
2.000000000000000000e+00,1.965576931479666445e-01,1.634491994197524167e-01,1.993640291684714294e-01,2.170497306505606572e-01
3.000000000000000000e+00,1.970038846298786672e-01,1.634491994197524167e-01,1.983262897751220388e-01,2.221090345656271670e-01
4.000000000000000000e+00,1.970771693618785236e-01,1.648971083121091308e-01,1.983073840784965181e-01,2.207228470589358560e-01
5.000000000000000000e+00,1.972467536801487953e-01,1.648971083121091308e-01,1.987010700704111010e-01,2.207228470589358560e-01
6.000000000000000000e+00,1.974824521608246064e-01,1.676804024150022887e-01,1.988234801089122650e-01,2.193722278889558286e-01
7.000000000000000000e+00,1.980296185301191059e-01,1.705152812723303157e-01,1.988173735430479594e-01,2.190373408765433350e-01
8.000000000000000000e+00,1.981912470546929317e-01,1.705923531801074311e-01,1.989583723319707231e-01,2.191454070590092562e-01
9.000000000000000000e+00,1.977308680788666950e-01,1.707901991197257052e-01,1.960720126161489274e-01,2.191454070590092562e-01
1.000000000000000000e+01,1.954659911822790586e-01,1.654015296628403853e-01,1.950007161662981048e-01,2.192360281982860537e-01
1.100000000000000000e+01,1.959330095200064736e-01,1.690473012844813661e-01,1.950007161662981048e-01,2.201822880543858052e-01
1.200000000000000000e+01,1.950263951091258385e-01,1.690473012844813661e-01,1.934635646913698825e-01,2.202750022979802491e-01
1.300000000000000000e+01,1.948130116117834654e-01,1.693707584563035329e-01,1.936916460587168043e-01,2.202750022979802491e-01
1.400000000000000000e+01,1.946346709243316764e-01,1.693707584563035329e-01,1.936916460587168043e-01,2.190607975924193651e-01
1.500000000000000000e+01,1.946126144020606796e-01,1.697378044802166641e-01,1.942696418356922305e-01,2.190607975924193651e-01
1.600000000000000000e+01,1.947210702938209637e-01,1.697378044802166641e-01,1.948976082415027899e-01,2.190741856051325598e-01
1.700000000000000000e+01,1.947997627818381094e-01,1.701455995998669424e-01,1.948976082415027899e-01,2.190741856051325598e-01
1.800000000000000000e+01,1.957828438612968236e-01,1.701455995998669424e-01,1.955794257268205494e-01,2.241792673986193474e-01
1.900000000000000000e+01,1.960550459902849485e-01,1.705314510059992295e-01,1.955794257268205494e-01,2.226198960368832303e-01
2.000000000000000000e+01,1.956938307349774531e-01,1.705940006568925638e-01,1.962616096666796595e-01,2.220309050525606509e-01
2.100000000000000000e+01,1.954803178571191957e-01,1.710170375430624112e-01,1.962969772257913970e-01,2.205053272272044784e-01
2.200000000000000000e+01,1.958132375469580910e-01,1.711221766804946198e-01,1.966664805402509875e-01,2.196181424867718612e-01
2.300000000000000000e+01,1.955148812561198213e-01,1.715820859906570517e-01,1.965771675008813335e-01,2.196181424867718612e-01
2.400000000000000000e+01,1.957368658280757567e-01,1.716124193201868930e-01,1.966361674013633598e-01,2.187660984037436418e-01
2.500000000000000000e+01,1.944330583710507931e-01,1.632123737739028246e-01,1.962507479298088442e-01,2.180477680743683755e-01
2.600000000000000000e+01,1.943282889798338131e-01,1.642991586014239669e-01,1.962507479298088442e-01,2.181230476166959864e-01
2.700000000000000000e+01,1.932413483681186261e-01,1.653460905100035405e-01,1.921463516000451177e-01,2.262794938813498247e-01
2.800000000000000000e+01,1.932348711756551873e-01,1.664811114984278695e-01,1.921463516000451177e-01,2.267915585821889957e-01
2.900000000000000000e+01,1.933458684648961812e-01,1.664811114984278695e-01,1.927749442928882173e-01,2.267915585821889957e-01
3.000000000000000000e+01,1.910051612869382021e-01,1.506721050028052844e-01,1.934562775378413368e-01,2.259065068970746715e-01
3.100000000000000000e+01,1.907323219900865785e-01,1.509605746228930567e-01,1.930691269265645271e-01,2.249453130928210087e-01
3.200000000000000000e+01,1.924653418824314177e-01,1.670098962931317599e-01,1.928103579949366209e-01,2.249453130928210087e-01
3.300000000000000000e+01,1.936297029442614337e-01,1.708357900966969156e-01,1.922213298882662347e-01,2.240195272607317101e-01
3.400000000000000000e+01,1.936309745761633783e-01,1.707159334561392239e-01,1.919841167017925232e-01,2.230492040910753149e-01
3.500000000000000000e+01,1.931291245350326979e-01,1.706800152832252393e-01,1.914077917120536043e-01,2.231245959097923059e-01
3.600000000000000000e+01,1.934663221673297018e-01,1.705641281223098937e-01,1.911901754364076778e-01,2.271560765193203213e-01
3.700000000000000000e+01,1.931443976810473528e-01,1.705641281223098937e-01,1.906229920710487968e-01,2.224823068902740397e-01
3.800000000000000000e+01,1.931259708423383459e-01,1.704522148221727096e-01,1.904257856941462546e-01,2.224823068902740397e-01
3.900000000000000000e+01,1.937891084197616021e-01,1.704522148221727096e-01,1.898714640294717482e-01,2.229832786287394286e-01
4.000000000000000000e+01,1.938706435689037388e-01,1.705601738687962110e-01,1.896938541491419161e-01,2.230525233122125639e-01
4.100000000000000000e+01,1.940177003472713380e-01,1.705601738687962110e-01,1.891517660053965988e-01,2.235718107324723702e-01
4.200000000000000000e+01,1.941494586857582527e-01,1.709018909920943519e-01,1.892393677024409304e-01,2.235718107324723702e-01
4.300000000000000000e+01,1.941056214148181025e-01,1.773282949563171895e-01,1.868890315909434441e-01,2.241775558175005401e-01
4.400000000000000000e+01,1.943032152381706235e-01,1.776031128492504829e-01,1.875356975433362938e-01,2.241775558175005401e-01
4.500000000000000000e+01,1.930854691291541969e-01,1.784104215409354488e-01,1.897772276396429980e-01,2.146589624132589913e-01
4.600000000000000000e+01,1.928964593906897507e-01,1.764440064783622530e-01,1.896552634094371692e-01,2.156182614397405828e-01
4.700000000000000000e+01,1.930755369937115218e-01,1.773532510508417648e-01,1.896552634094371692e-01,2.159088861298519291e-01
4.800000000000000000e+01,1.930451465461106575e-01,1.773532510508417648e-01,1.890691828977871247e-01,2.157995421745072251e-01
4.900000000000000000e+01,1.931799828432544941e-01,1.764846363483484060e-01,1.890691828977871247e-01,2.157995421745072251e-01
5.000000000000000000e+01,1.935261607841475273e-01,1.764846363483484060e-01,1.902981649075361492e-01,2.160031227889004646e-01
5.100000000000000000e+01,1.937105028360310843e-01,1.756987781783631852e-01,1.904562912369426320e-01,2.158995106672375319e-01
5.200000000000000000e+01,1.888815096689682171e-01,1.715818100836599136e-01,1.899500684751852519e-01,2.162346895335037766e-01
5.300000000000000000e+01,1.889754769043230642e-01,1.715818100836599136e-01,1.891459959863913964e-01,2.161335262641262134e-01
5.400000000000000000e+01,1.890296276768191341e-01,1.718364804430883019e-01,1.891459959863913964e-01,2.163905128396431121e-01
5.500000000000000000e+01,1.892022178451525094e-01,1.718364804430883019e-01,1.888081513353773444e-01,2.163905128396431121e-01
5.600000000000000000e+01,1.879968423840658875e-01,1.722013308272451471e-01,1.857012424688324059e-01,2.166777528378417972e-01
5.700000000000000000e+01,1.875818948333906055e-01,1.721549420963412180e-01,1.884170425397848070e-01,2.165840760609222537e-01
5.800000000000000000e+01,1.875282120847198419e-01,1.725826531826841481e-01,1.887566196573545185e-01,2.169040228029454620e-01
5.900000000000000000e+01,1.877432366606810454e-01,1.725826531826841481e-01,1.891921771464573077e-01,2.169040228029454620e-01
6.000000000000000000e+01,1.870249686700437286e-01,1.721702631532727734e-01,1.882895047179100056e-01,2.059480969493659441e-01
6.100000000000000000e+01,1.869130622116352836e-01,1.721702631532727734e-01,1.886483677797085590e-01,2.058612420905731599e-01
6.200000000000000000e+01,1.876840732694619318e-01,1.730359032131198183e-01,1.878918263796029720e-01,2.058503210781392478e-01
6.300000000000000000e+01,1.877321862079109338e-01,1.735644094220509248e-01,1.878918263796029720e-01,2.057664263229827817e-01
6.400000000000000000e+01,1.879517156814135004e-01,1.735644094220509248e-01,1.880993606259692141e-01,2.123377689805559798e-01
6.500000000000000000e+01,1.880910066793057833e-01,1.741615026955788126e-01,1.875315550564555789e-01,2.123377689805559798e-01
6.600000000000000000e+01,1.885738666507799921e-01,1.741615026955788126e-01,1.882785273139085669e-01,2.119958586511504761e-01
6.700000000000000000e+01,1.887350933082826698e-01,1.741615026955788126e-01,1.882785273139085669e-01,2.119199066306448054e-01
6.800000000000000000e+01,1.896047674690196916e-01,1.761367045013154664e-01,1.888567399550267201e-01,2.119199066306448054e-01
6.900000000000000000e+01,1.894172979188875616e-01,1.759499012019259956e-01,1.883987504672490210e-01,2.112742505248495217e-01
7.000000000000000000e+01,1.895001249100976559e-01,1.765412035739017671e-01,1.889956863944586563e-01,2.106917840209856507e-01
7.100000000000000000e+01,1.890486185834339972e-01,1.765358015106018863e-01,1.891966831214498823e-01,2.106917840209856507e-01
7.200000000000000000e+01,1.874729487266513228e-01,1.744240783018190522e-01,1.875961160707793063e-01,2.100212212496901931e-01
7.300000000000000000e+01,1.864340871523964827e-01,1.724807361025654795e-01,1.841326745234942996e-01,2.094349343919018336e-01
7.400000000000000000e+01,1.876194401769828435e-01,1.724807361025654795e-01,1.893268378200693991e-01,2.093757337646273697e-01
7.500000000000000000e+01,1.884893244615261365e-01,1.705145313959120223e-01,1.910144548527817621e-01,2.088102152512296972e-01
7.600000000000000000e+01,1.885762824953165218e-01,1.704217551454674795e-01,1.914199427649908303e-01,2.082714679367300148e-01
7.700000000000000000e+01,1.898965523967731106e-01,1.685716063508205520e-01,1.934209318192665061e-01,2.082146450734641829e-01
7.800000000000000000e+01,1.894373823320777972e-01,1.684793604854101234e-01,1.919573281206664039e-01,2.076988505626541637e-01
7.900000000000000000e+01,1.913761587896060379e-01,1.762317267539227905e-01,1.917251867388534148e-01,2.072121087826089836e-01
8.000000000000000000e+01,1.916520338007877133e-01,1.768428233436348251e-01,1.917251867388534148e-01,2.071681781992821270e-01
8.100000000000000000e+01,1.913852763945154689e-01,1.772797139409014455e-01,1.921244620406143966e-01,2.071681781992821270e-01
8.200000000000000000e+01,1.912790087810510853e-01,1.772797139409014455e-01,1.919316605327693881e-01,2.078206214257748152e-01
8.300000000000000000e+01,1.921693576871441045e-01,1.771238025753315015e-01,1.919316605327693881e-01,2.077686677938279103e-01
8.400000000000000000e+01,1.939649412607430956e-01,1.771727804634181391e-01,1.941885610096613368e-01,2.091431281042069878e-01
8.500000000000000000e+01,1.937752608142813970e-01,1.770958854251548642e-01,1.941885610096613368e-01,2.091431281042069878e-01
8.600000000000000000e+01,1.935546370345034572e-01,1.773845462203468837e-01,1.943683275378360609e-01,2.097883950577726087e-01
8.700000000000000000e+01,1.933657520141453812e-01,1.773276567211236332e-01,1.950139666066733057e-01,2.095560441867354018e-01
8.800000000000000000e+01,1.947036780462781946e-01,1.775926704434135084e-01,1.959568762684822940e-01,2.116527683190266573e-01
8.900000000000000000e+01,1.945520459068509900e-01,1.762401240353588527e-01,1.959568762684822940e-01,2.114065151883672833e-01
9.000000000000000000e+01,1.938043878163883127e-01,1.757180957838464230e-01,1.957815470445172235e-01,2.085772705213678746e-01
9.100000000000000000e+01,1.942823914275371433e-01,1.773577076439333267e-01,1.957815470445172235e-01,2.089743165682779180e-01
9.200000000000000000e+01,1.954509576684045902e-01,1.777152426767926174e-01,1.963253119756916409e-01,2.087095631416135411e-01
9.300000000000000000e+01,1.966854905437558920e-01,1.776781442952191092e-01,1.970781303700420706e-01,2.148247223432130648e-01
9.400000000000000000e+01,1.966971388890089434e-01,1.776781442952191092e-01,1.971114018912842325e-01,2.145654441259236267e-01
9.500000000000000000e+01,1.965613138522133707e-01,1.773374820740385160e-01,1.971114018912842325e-01,2.139986268306509065e-01
9.600000000000000000e+01,1.972851953755799248e-01,1.773027915344094763e-01,1.978001157489410466e-01,2.162079686013982649e-01
