round,mean,p10,p50,p90
1.000000000000000000e+00,8.059567334839072839e-01,7.784101888449714846e-01,8.080012077294685957e-01,8.280434782608696587e-01
2.000000000000000000e+00,8.078753215383649433e-01,7.772367149758454552e-01,8.072463768115942795e-01,8.362318840579711088e-01
3.000000000000000000e+00,8.026317993600601275e-01,7.643961352657004937e-01,8.056521739130435567e-01,8.312608695652173862e-01
4.000000000000000000e+00,8.128594249952947326e-01,7.770652173913044081e-01,8.116847826086956985e-01,8.398550724637682263e-01
5.000000000000000000e+00,8.062969446012923092e-01,7.745990338164251421e-01,8.036956521739130332e-01,8.384057971014493571e-01
6.000000000000000000e+00,8.116175105088148101e-01,7.730217391304348151e-01,8.141908212560386993e-01,8.434472049689440976e-01
7.000000000000000000e+00,8.094678696906958404e-01,7.787318840579710022e-01,8.088586956521739424e-01,8.432608695652173969e-01
8.000000000000000000e+00,8.135066189848798590e-01,7.793840579710145100e-01,8.158695652173912904e-01,8.505072463768116320e-01
9.000000000000000000e+00,8.064755709266577810e-01,7.769565217391304346e-01,8.086956521739130377e-01,8.315362318840580080e-01
1.000000000000000000e+01,8.083643186523621349e-01,7.760144927536232196e-01,8.100543478260868735e-01,8.384782608695652284e-01
1.100000000000000000e+01,8.138414894284459189e-01,7.790217391304347094e-01,8.131521739130435078e-01,8.529399585921325633e-01
1.200000000000000000e+01,8.095581670744713687e-01,7.676811594202898048e-01,8.153209109730849002e-01,8.473333333333332718e-01
1.300000000000000000e+01,8.121306543697848213e-01,7.719130434782609518e-01,8.121343873517786749e-01,8.538716356107660665e-01
1.400000000000000000e+01,8.091244275048621315e-01,7.716666666666666119e-01,8.126976284584980226e-01,8.360248447204969846e-01
1.500000000000000000e+01,8.054640974967062217e-01,7.772463768115942528e-01,8.071739130434782972e-01,8.319565217391304834e-01
1.600000000000000000e+01,8.150377689942907011e-01,7.681884057971014590e-01,8.191304347826087184e-01,8.532049689440993623e-01
1.700000000000000000e+01,8.090073718551981097e-01,7.693478260869565100e-01,8.107707509881423302e-01,8.426708074534161597e-01
1.800000000000000000e+01,8.118282200890897249e-01,7.744927536231883680e-01,8.108695652173912860e-01,8.388612836438923415e-01
1.900000000000000000e+01,8.123044576196750688e-01,7.723188405797102307e-01,8.130434782608695343e-01,8.452173913043479203e-01
2.000000000000000000e+01,8.144839701361441531e-01,7.767588932806324120e-01,8.161396574440052953e-01,8.475776397515527583e-01
2.100000000000000000e+01,8.131937543133196389e-01,7.897826086956521996e-01,8.147562582345191373e-01,8.381521739130435300e-01
2.200000000000000000e+01,8.172762563523431334e-01,7.789415898111551328e-01,8.183794466403162549e-01,8.467080745341615255e-01
2.300000000000000000e+01,8.244765982809461047e-01,7.847430830039525684e-01,8.244444444444444242e-01,8.660869565217391708e-01
2.400000000000000000e+01,8.234950906581340879e-01,7.770849802371541104e-01,8.206832298136645942e-01,8.606521739130434945e-01
2.500000000000000000e+01,8.177602264884871186e-01,7.816739130434783300e-01,8.207509881422925258e-01,8.452173913043479203e-01
2.600000000000000000e+01,8.182233123157036658e-01,7.696245059288537860e-01,8.232919254658385144e-01,8.536956521739130777e-01
2.700000000000000000e+01,8.193470653742391807e-01,7.689673913043477693e-01,8.267080745341615078e-01,8.521739130434782261e-01
2.800000000000000000e+01,8.200703933747413021e-01,7.804192546583851309e-01,8.288405797101449091e-01,8.510869565217391575e-01
2.900000000000000000e+01,8.190445761967500848e-01,7.863184641445510881e-01,8.210628019323671367e-01,8.429565217391303822e-01
3.000000000000000000e+01,8.194088164251207562e-01,7.843369565217391814e-01,8.194099378881987139e-01,8.566149068322981286e-01
3.100000000000000000e+01,8.166358146684234987e-01,7.811349520045172135e-01,8.219565217391304746e-01,8.377795031055900177e-01
3.200000000000000000e+01,8.179681677018633135e-01,7.787422360248447140e-01,8.225543478260870511e-01,8.536956521739130777e-01
3.300000000000000000e+01,8.185326008532530784e-01,7.846245059288537993e-01,8.209420289855071662e-01,8.438043478260869312e-01
3.400000000000000000e+01,8.157931253529080440e-01,7.819565217391304390e-01,8.237060041407866517e-01,8.404192546583850731e-01
3.500000000000000000e+01,8.162185519794216138e-01,7.831902879728966926e-01,8.214975845410628086e-01,8.398198757763976063e-01
3.600000000000000000e+01,8.200217861848295708e-01,7.956916996047430635e-01,8.244565217391304213e-01,8.417950310559005889e-01
3.700000000000000000e+01,8.152472002635047232e-01,7.823913043478261109e-01,8.194720496894409845e-01,8.392173913043479150e-01
3.800000000000000000e+01,8.160896856766421958e-01,7.930039525691698898e-01,8.212111801242236719e-01,8.457453416149068870e-01
3.900000000000000000e+01,8.172164266892526507e-01,7.886222473178995385e-01,8.233695652173913526e-01,8.375652173913042953e-01
4.000000000000000000e+01,8.148439519417779442e-01,7.852795031055900266e-01,8.113526570048309461e-01,8.435403726708075034e-01
4.100000000000000000e+01,8.149657600853252859e-01,7.912535290796159915e-01,8.211956521739129933e-01,8.315372670807453792e-01
4.200000000000000000e+01,8.148050771692076921e-01,7.831055900621117782e-01,8.237499999999999822e-01,8.426086956521738891e-01
4.300000000000000000e+01,8.096817476002258207e-01,7.847656691134952123e-01,8.153260869565217561e-01,8.338664596273291929e-01
4.400000000000000000e+01,8.160909561453040251e-01,7.962252964426878021e-01,8.136363636363636020e-01,8.378881987577639912e-01
4.500000000000000000e+01,8.127473884810839655e-01,7.945962732919253924e-01,8.129399585921325277e-01,8.365062111801242484e-01
4.600000000000000000e+01,8.125082109919066209e-01,7.905279503105590022e-01,8.125000000000000000e-01,8.366413043478260203e-01
4.700000000000000000e+01,8.166550207039338094e-01,7.911857707509881710e-01,8.107378129117259746e-01,8.460621118012422448e-01
4.800000000000000000e+01,8.162142386598908450e-01,7.708921513269340053e-01,8.144268774703556923e-01,8.481366459627329712e-01
4.900000000000000000e+01,8.186113306982871762e-01,7.927826086956522023e-01,8.204968944099378936e-01,8.395652173913044081e-01
5.000000000000000000e+01,8.168896574440051017e-01,7.899534161490683326e-01,8.132608695652173703e-01,8.440372670807453348e-01
5.100000000000000000e+01,8.232476708074534244e-01,7.919819311123659222e-01,8.277950310559005764e-01,8.508773291925466609e-01
5.200000000000000000e+01,8.147950183874096419e-01,7.946944359987838657e-01,8.096273291925466520e-01,8.341925465838510023e-01
5.300000000000000000e+01,8.159518162996421964e-01,7.915527950310559113e-01,8.152173913043478937e-01,8.480124223602484301e-01
5.400000000000000000e+01,8.173560660354137752e-01,7.900414078674947715e-01,8.135046113306982907e-01,8.452484472049689446e-01
5.500000000000000000e+01,8.124165960850744383e-01,7.853754940711462629e-01,8.102202145680406087e-01,8.348695652173913073e-01
