round,mean,p10,p50,p90
1.000000000000000000e+00,5.371349999999999625e+01,3.852499999999999858e+01,5.483500000000000085e+01,6.517900000000000205e+01
2.000000000000000000e+00,6.060300000000000864e+01,4.795499999999999829e+01,6.251999999999999602e+01,6.897299999999999898e+01
3.000000000000000000e+00,6.407650000000001000e+01,5.313799999999999812e+01,6.535999999999998522e+01,7.298300000000000409e+01
4.000000000000000000e+00,6.436750000000002103e+01,5.495100000000000762e+01,6.467999999999999261e+01,7.218500000000000227e+01
5.000000000000000000e+00,6.610600000000000875e+01,5.864200000000000301e+01,6.732500000000000284e+01,7.277700000000000102e+01
6.000000000000000000e+00,6.643999999999999773e+01,5.614300000000000068e+01,6.765000000000000568e+01,7.571899999999999409e+01
7.000000000000000000e+00,6.862600000000000477e+01,5.902700000000000813e+01,6.896999999999999886e+01,7.613500000000000512e+01
8.000000000000000000e+00,6.958050000000000068e+01,6.207200000000000273e+01,6.877000000000001023e+01,7.604800000000000182e+01
9.000000000000000000e+00,6.882649999999999579e+01,6.121899999999999409e+01,6.996999999999999886e+01,7.504300000000000637e+01
1.000000000000000000e+01,7.038649999999999807e+01,6.365700000000000358e+01,7.006499999999999773e+01,7.718199999999998795e+01
1.100000000000000000e+01,6.984200000000001296e+01,6.122599999999999909e+01,7.025999999999999091e+01,7.524600000000000932e+01
1.200000000000000000e+01,7.115999999999999659e+01,6.259199999999999875e+01,7.009999999999999432e+01,7.758700000000000330e+01
1.300000000000000000e+01,7.207599999999999341e+01,6.619899999999999807e+01,7.249500000000000455e+01,7.799299999999999500e+01
1.400000000000000000e+01,7.135050000000002512e+01,6.334100000000000108e+01,7.221999999999999886e+01,7.934100000000000819e+01
1.500000000000000000e+01,7.108249999999999602e+01,6.343900000000000716e+01,7.154500000000000171e+01,7.745199999999999818e+01
1.600000000000000000e+01,7.127350000000001273e+01,6.269400000000000261e+01,7.274500000000000455e+01,7.632200000000000273e+01
1.700000000000000000e+01,7.183599999999999852e+01,6.363000000000000256e+01,7.114499999999999602e+01,7.893699999999999761e+01
1.800000000000000000e+01,7.103900000000001569e+01,6.561299999999999955e+01,7.061500000000000909e+01,7.807600000000000762e+01
1.900000000000000000e+01,7.104100000000001103e+01,6.304699999999999704e+01,7.108000000000001251e+01,7.713599999999999568e+01
2.000000000000000000e+01,7.247899999999999920e+01,6.434600000000000364e+01,7.396999999999999886e+01,7.938500000000000512e+01
2.100000000000000000e+01,7.256050000000000466e+01,6.639099999999999113e+01,7.343500000000000227e+01,7.829800000000000182e+01
2.200000000000000000e+01,7.125449999999999307e+01,6.289200000000000301e+01,7.249500000000000455e+01,7.892000000000000171e+01
2.300000000000000000e+01,7.195250000000000057e+01,6.306900000000000261e+01,7.322999999999998977e+01,7.834300000000000352e+01
2.400000000000000000e+01,7.285099999999999909e+01,6.587500000000000000e+01,7.454999999999999716e+01,7.855800000000000693e+01
2.500000000000000000e+01,7.190399999999999636e+01,6.262799999999999301e+01,7.188500000000000512e+01,8.032300000000000750e+01
2.600000000000000000e+01,7.287550000000000239e+01,6.424200000000000443e+01,7.296999999999999886e+01,7.848300000000000409e+01
2.700000000000000000e+01,7.333149999999999125e+01,6.768999999999999773e+01,7.477000000000001023e+01,7.900200000000000955e+01
2.800000000000000000e+01,7.375600000000000023e+01,6.815900000000000603e+01,7.415999999999999659e+01,7.969300000000001205e+01
2.900000000000000000e+01,7.317750000000000909e+01,6.521099999999999852e+01,7.365000000000000568e+01,7.955700000000000216e+01
3.000000000000000000e+01,7.416150000000001796e+01,6.485500000000000398e+01,7.426500000000001478e+01,8.095499999999999829e+01
3.100000000000000000e+01,7.292150000000000887e+01,6.338199999999999790e+01,7.380000000000001137e+01,8.037500000000000000e+01
3.200000000000000000e+01,7.355899999999998329e+01,6.719299999999999784e+01,7.562500000000000000e+01,7.996000000000000796e+01
3.300000000000000000e+01,7.361249999999999716e+01,6.620099999999999341e+01,7.452000000000001023e+01,8.046400000000001285e+01
3.400000000000000000e+01,7.439249999999999829e+01,6.860199999999998965e+01,7.498000000000000398e+01,8.048500000000001364e+01
3.500000000000000000e+01,7.303849999999999909e+01,6.639400000000000546e+01,7.259499999999999886e+01,7.993799999999998818e+01
3.600000000000000000e+01,7.472050000000000125e+01,6.753499999999999659e+01,7.556000000000000227e+01,8.066500000000000625e+01
3.700000000000000000e+01,7.443249999999997613e+01,6.903000000000000114e+01,7.348999999999999488e+01,7.990200000000000102e+01
3.800000000000000000e+01,7.464050000000000296e+01,6.933599999999999852e+01,7.520999999999999375e+01,8.049200000000000443e+01
3.900000000000000000e+01,7.421699999999999875e+01,6.846499999999998920e+01,7.450999999999999091e+01,8.080899999999999750e+01
4.000000000000000000e+01,7.510200000000000387e+01,7.020600000000000307e+01,7.561500000000000909e+01,8.065099999999999625e+01
4.100000000000000000e+01,7.540699999999999648e+01,6.970000000000000284e+01,7.544499999999999318e+01,8.231500000000001194e+01
4.200000000000000000e+01,7.502450000000000330e+01,6.890199999999998681e+01,7.589499999999999602e+01,8.093600000000000705e+01
4.300000000000000000e+01,7.525650000000000261e+01,6.976099999999999568e+01,7.609000000000000341e+01,8.051500000000000057e+01
4.400000000000000000e+01,7.567950000000001864e+01,6.698299999999998988e+01,7.710999999999999943e+01,8.244400000000000261e+01
4.500000000000000000e+01,7.536100000000000421e+01,7.062199999999999989e+01,7.636500000000000909e+01,8.028400000000000603e+01
4.600000000000000000e+01,7.601149999999999807e+01,7.039300000000000068e+01,7.589000000000000057e+01,8.215200000000000102e+01
4.700000000000000000e+01,7.565399999999999636e+01,6.711599999999999966e+01,7.606000000000000227e+01,8.150000000000000000e+01
4.800000000000000000e+01,7.445000000000000284e+01,6.717499999999999716e+01,7.445499999999999829e+01,8.021399999999999864e+01
4.900000000000000000e+01,7.489300000000000068e+01,6.840000000000000568e+01,7.647499999999999432e+01,8.058899999999999864e+01
5.000000000000000000e+01,7.528350000000000364e+01,6.859499999999999886e+01,7.446500000000000341e+01,8.128099999999999170e+01
5.100000000000000000e+01,7.450699999999999079e+01,6.698999999999999488e+01,7.473000000000000398e+01,8.011599999999999966e+01
5.200000000000000000e+01,7.571150000000000091e+01,6.957999999999999829e+01,7.589500000000001023e+01,8.173700000000000898e+01
5.300000000000000000e+01,7.456350000000001899e+01,6.609900000000000375e+01,7.530500000000000682e+01,7.992100000000000648e+01
5.400000000000000000e+01,7.458149999999999125e+01,6.611500000000000909e+01,7.490999999999999659e+01,8.108599999999999852e+01
5.500000000000000000e+01,7.431650000000000489e+01,6.427400000000000091e+01,7.439000000000000057e+01,8.122200000000000841e+01
5.600000000000000000e+01,7.358250000000001023e+01,6.483599999999999852e+01,7.451500000000001478e+01,8.200600000000000023e+01
5.700000000000000000e+01,7.378950000000000387e+01,6.524200000000000443e+01,7.354500000000001592e+01,8.206000000000000227e+01
5.800000000000000000e+01,7.523949999999999250e+01,6.810899999999999466e+01,7.459999999999999432e+01,8.303300000000000125e+01
5.900000000000000000e+01,7.499699999999999989e+01,6.574500000000000455e+01,7.605500000000000682e+01,8.193699999999999761e+01
6.000000000000000000e+01,7.462199999999998568e+01,6.748799999999999955e+01,7.512000000000000455e+01,8.014100000000000534e+01
6.100000000000000000e+01,7.531499999999999773e+01,6.546200000000000330e+01,7.554500000000000171e+01,8.310999999999999943e+01
