time_s,round,mean,p10,p50,p90
1.476984405517578125e+01,1.000000000000000000e+00,6.887700000000000955e+01,5.382900000000000063e+01,7.059999999999999432e+01,7.636000000000001364e+01
1.532552719116210938e+01,2.000000000000000000e+00,7.376400000000001000e+01,6.056400000000000006e+01,7.620499999999998408e+01,8.254600000000000648e+01
1.583325958251953125e+01,3.000000000000000000e+00,7.123750000000002558e+01,6.106900000000000972e+01,7.325499999999999545e+01,8.111299999999999955e+01
1.632169771194458008e+01,4.000000000000000000e+00,7.011499999999999488e+01,5.699399999999999977e+01,7.229500000000000171e+01,7.929200000000001580e+01
1.677412748336791992e+01,5.000000000000000000e+00,7.211850000000001160e+01,5.796600000000000108e+01,7.384999999999999432e+01,8.424000000000000909e+01
1.720770645141601562e+01,6.000000000000000000e+00,7.346449999999998681e+01,6.179000000000000625e+01,7.571500000000000341e+01,8.482899999999999352e+01
1.763424491882324219e+01,7.000000000000000000e+00,7.543650000000000944e+01,6.295600000000000307e+01,7.597499999999999432e+01,8.427800000000000580e+01
1.813161277770996094e+01,8.000000000000000000e+00,7.650749999999999318e+01,6.409900000000000375e+01,7.971500000000000341e+01,8.548100000000000875e+01
1.862143039703369141e+01,9.000000000000000000e+00,7.850999999999999091e+01,6.464399999999999125e+01,8.162000000000000455e+01,8.637500000000000000e+01
1.911402988433837891e+01,1.000000000000000000e+01,7.997300000000001319e+01,6.854099999999999682e+01,8.171500000000000341e+01,8.748300000000001830e+01
1.963490009307861328e+01,1.100000000000000000e+01,8.102849999999999397e+01,6.856899999999998840e+01,8.275000000000000000e+01,8.851999999999999602e+01
2.014553546905517578e+01,1.200000000000000000e+01,8.156550000000000011e+01,6.995799999999999841e+01,8.371999999999999886e+01,8.887700000000000955e+01
2.063377094268798828e+01,1.300000000000000000e+01,8.241700000000000159e+01,7.157999999999999829e+01,8.337000000000000455e+01,8.820500000000001251e+01
2.111420011520385742e+01,1.400000000000000000e+01,8.294849999999999568e+01,7.048199999999999932e+01,8.575499999999999545e+01,9.078400000000000603e+01
2.159141135215759277e+01,1.500000000000000000e+01,8.413899999999998158e+01,7.341399999999998727e+01,8.640000000000000568e+01,8.995199999999999818e+01
2.207232332229614258e+01,1.600000000000000000e+01,8.486099999999999000e+01,7.608500000000000796e+01,8.776500000000000057e+01,9.013600000000000989e+01
2.254987287521362305e+01,1.700000000000000000e+01,8.543550000000001887e+01,7.455899999999999750e+01,8.865500000000000114e+01,9.123300000000000409e+01
2.306431221961975098e+01,1.800000000000000000e+01,8.546649999999999636e+01,7.864000000000000057e+01,8.764499999999999602e+01,9.139399999999999125e+01
2.355146884918212891e+01,1.900000000000000000e+01,8.635050000000001091e+01,7.766799999999999216e+01,8.898499999999999943e+01,9.138700000000000045e+01
2.402634477615356445e+01,2.000000000000000000e+01,8.643800000000001660e+01,8.038000000000000966e+01,8.891999999999998749e+01,9.081000000000000227e+01
2.451234054565429688e+01,2.100000000000000000e+01,8.743299999999999272e+01,7.982500000000000284e+01,8.980500000000000682e+01,9.212300000000000466e+01
2.501644229888916016e+01,2.200000000000000000e+01,8.704250000000000398e+01,8.045099999999999341e+01,8.900499999999999545e+01,9.192499999999999716e+01
2.550686168670654297e+01,2.300000000000000000e+01,8.768550000000000466e+01,8.074099999999999966e+01,8.972999999999998977e+01,9.255299999999999727e+01
2.598708963394165039e+01,2.400000000000000000e+01,8.722850000000002524e+01,8.059799999999999898e+01,8.912999999999999545e+01,9.123799999999999955e+01
2.647472023963928223e+01,2.500000000000000000e+01,8.755400000000001626e+01,8.134900000000001796e+01,8.972499999999999432e+01,9.245000000000000284e+01
2.698157548904418945e+01,2.600000000000000000e+01,8.825150000000002137e+01,7.956000000000000227e+01,9.069499999999999318e+01,9.259399999999999409e+01
2.747366881370544434e+01,2.700000000000000000e+01,8.855100000000000193e+01,8.101100000000000989e+01,9.079499999999998749e+01,9.266499999999999204e+01
2.797510623931884766e+01,2.800000000000000000e+01,8.841599999999998261e+01,8.102800000000000580e+01,9.090999999999999659e+01,9.323499999999999943e+01
2.847819828987121582e+01,2.900000000000000000e+01,8.857849999999999113e+01,8.238499999999999091e+01,9.000999999999999091e+01,9.309000000000000341e+01
2.896674990653991699e+01,3.000000000000000000e+01,8.954899999999997817e+01,8.301699999999999591e+01,9.138500000000000512e+01,9.308599999999999852e+01
2.944205021858215332e+01,3.100000000000000000e+01,8.920049999999997681e+01,8.397999999999998977e+01,9.130500000000000682e+01,9.313299999999999557e+01
2.991470575332641602e+01,3.200000000000000000e+01,8.890250000000000341e+01,8.162500000000000000e+01,9.186500000000000909e+01,9.333000000000001251e+01
3.039368104934692383e+01,3.300000000000000000e+01,8.843900000000000716e+01,8.336200000000000898e+01,8.975000000000000000e+01,9.293500000000000227e+01
3.087336730957031250e+01,3.400000000000000000e+01,8.948800000000001376e+01,8.228100000000000591e+01,9.137500000000000000e+01,9.333399999999998897e+01
3.136608219146728516e+01,3.500000000000000000e+01,8.888899999999999579e+01,8.364600000000000080e+01,9.065500000000000114e+01,9.311200000000000898e+01
3.186588835716247559e+01,3.600000000000000000e+01,8.985999999999998522e+01,8.366799999999999216e+01,9.152500000000000568e+01,9.461999999999999034e+01
3.234907937049865723e+01,3.700000000000000000e+01,8.980700000000001637e+01,8.426899999999999125e+01,9.191500000000000625e+01,9.364600000000000080e+01
3.283166074752807617e+01,3.800000000000000000e+01,8.942100000000000648e+01,8.362199999999999989e+01,9.103000000000000114e+01,9.380499999999999261e+01
3.331543779373168945e+01,3.900000000000000000e+01,8.998100000000000875e+01,8.420300000000000296e+01,9.217499999999998295e+01,9.383100000000000307e+01
3.380573201179504395e+01,4.000000000000000000e+01,8.958699999999998909e+01,8.222400000000000375e+01,9.159000000000000341e+01,9.361700000000000443e+01
3.429355549812316895e+01,4.100000000000000000e+01,9.013900000000001000e+01,8.592900000000000205e+01,9.174500000000000455e+01,9.356400000000000716e+01
3.478604364395141602e+01,4.200000000000000000e+01,9.010900000000000887e+01,8.590099999999999625e+01,9.185999999999999943e+01,9.371999999999999886e+01
3.528395700454711914e+01,4.300000000000000000e+01,9.017750000000000909e+01,8.633400000000000318e+01,9.181499999999999773e+01,9.356100000000000705e+01
3.578573989868164062e+01,4.400000000000000000e+01,9.024750000000000227e+01,8.433299999999999841e+01,9.152500000000000568e+01,9.443600000000000705e+01
3.627446365356445312e+01,4.500000000000000000e+01,8.975849999999999795e+01,8.401600000000000534e+01,9.153499999999999659e+01,9.417400000000000659e+01
3.675609445571899414e+01,4.600000000000000000e+01,9.060049999999998249e+01,8.404399999999999693e+01,9.278999999999999204e+01,9.433900000000001285e+01
3.724829339981079102e+01,4.700000000000000000e+01,8.961799999999999500e+01,8.358000000000001251e+01,9.206999999999999318e+01,9.384199999999999875e+01
3.776027989387512207e+01,4.800000000000000000e+01,9.020899999999998897e+01,8.407099999999999795e+01,9.220000000000000284e+01,9.421099999999999852e+01
3.823994255065917969e+01,4.900000000000000000e+01,9.007650000000001000e+01,8.631900000000000261e+01,9.169999999999998863e+01,9.408899999999999864e+01
3.874450206756591797e+01,5.000000000000000000e+01,8.981749999999999545e+01,8.552500000000000568e+01,9.181499999999999773e+01,9.408799999999999386e+01
3.924181127548217773e+01,5.100000000000000000e+01,9.029249999999998977e+01,8.235499999999998977e+01,9.247499999999999432e+01,9.430499999999999261e+01
3.972229766845703125e+01,5.200000000000000000e+01,9.093050000000000921e+01,8.712800000000001432e+01,9.228499999999999659e+01,9.456300000000000239e+01
4.022399592399597168e+01,5.300000000000000000e+01,9.037849999999998829e+01,8.355700000000000216e+01,9.253499999999999659e+01,9.440499999999998693e+01
4.069875526428222656e+01,5.400000000000000000e+01,9.060900000000000887e+01,8.611499999999999488e+01,9.201000000000000512e+01,9.405599999999999739e+01
4.118562889099121094e+01,5.500000000000000000e+01,9.085100000000001330e+01,8.501300000000000523e+01,9.267000000000001592e+01,9.455500000000000682e+01
4.167082333564758301e+01,5.600000000000000000e+01,9.073850000000000193e+01,8.703699999999999193e+01,9.189000000000000057e+01,9.457800000000000296e+01
4.217507791519165039e+01,5.700000000000000000e+01,9.056599999999998829e+01,8.453600000000000136e+01,9.228000000000000114e+01,9.457199999999998852e+01
4.265119695663452148e+01,5.800000000000000000e+01,9.047999999999998977e+01,8.502599999999999625e+01,9.218999999999999773e+01,9.417100000000000648e+01
4.312613105773925781e+01,5.900000000000000000e+01,9.099800000000001887e+01,8.563700000000000045e+01,9.326999999999999602e+01,9.458499999999999375e+01
4.361410045623779297e+01,6.000000000000000000e+01,9.086650000000000205e+01,8.748100000000000875e+01,9.212500000000000000e+01,9.453499999999999659e+01
4.410596060752868652e+01,6.100000000000000000e+01,9.042699999999999250e+01,8.417000000000000171e+01,9.237000000000000455e+01,9.419199999999999307e+01
4.459067869186401367e+01,6.200000000000000000e+01,9.093199999999998795e+01,8.394499999999999318e+01,9.246000000000000796e+01,9.489399999999999125e+01
4.507675480842590332e+01,6.300000000000000000e+01,9.102399999999998670e+01,8.624299999999999500e+01,9.279999999999999716e+01,9.405700000000000216e+01
4.556897807121276855e+01,6.400000000000000000e+01,9.126899999999999125e+01,8.799799999999999045e+01,9.296000000000000796e+01,9.455700000000000216e+01
4.606449079513549805e+01,6.500000000000000000e+01,9.097650000000000148e+01,8.523999999999999488e+01,9.263499999999999091e+01,9.476200000000001467e+01
4.655033779144287109e+01,6.600000000000000000e+01,9.063050000000001205e+01,8.598699999999999477e+01,9.253000000000000114e+01,9.423900000000000432e+01
4.704033756256103516e+01,6.700000000000000000e+01,9.048799999999998533e+01,8.571500000000000341e+01,9.215999999999999659e+01,9.462199999999999989e+01
4.755065202713012695e+01,6.800000000000000000e+01,9.139900000000001512e+01,8.581300000000000239e+01,9.303000000000000114e+01,9.497700000000000387e+01
4.805796289443969727e+01,6.900000000000000000e+01,9.111299999999999955e+01,8.426700000000001012e+01,9.322499999999999432e+01,9.505200000000000671e+01
4.854913520812988281e+01,7.000000000000000000e+01,9.032649999999999579e+01,8.509900000000000375e+01,9.214499999999999602e+01,9.455100000000000193e+01
4.904048442840576172e+01,7.100000000000000000e+01,9.018000000000002103e+01,8.370600000000000307e+01,9.215500000000000114e+01,9.489499999999999602e+01
4.953501987457275391e+01,7.200000000000000000e+01,9.112800000000000011e+01,8.489700000000000557e+01,9.275499999999999545e+01,9.438599999999999568e+01
