round,mean,p10,p50,p90
1.000000000000000000e+00,8.149900000000002365e+01,7.237900000000000489e+01,8.146999999999999886e+01,8.929099999999999682e+01
2.000000000000000000e+00,8.234750000000002501e+01,7.400900000000001455e+01,8.358500000000000796e+01,8.971399999999999864e+01
3.000000000000000000e+00,8.237449999999998340e+01,7.318500000000000227e+01,8.300999999999999091e+01,9.031799999999999784e+01
4.000000000000000000e+00,8.512450000000001182e+01,7.819100000000000250e+01,8.557500000000000284e+01,9.097200000000000841e+01
5.000000000000000000e+00,8.681949999999999079e+01,8.026800000000000068e+01,8.720999999999999375e+01,9.213400000000000034e+01
6.000000000000000000e+00,8.785150000000000148e+01,8.184900000000000375e+01,8.866999999999998749e+01,9.230600000000001160e+01
7.000000000000000000e+00,8.912200000000002831e+01,8.343099999999999739e+01,9.020999999999999375e+01,9.335999999999999943e+01
8.000000000000000000e+00,9.004749999999998522e+01,8.513500000000000512e+01,9.054999999999999716e+01,9.329500000000000171e+01
9.000000000000000000e+00,9.077599999999999625e+01,8.607999999999999829e+01,9.174500000000000455e+01,9.423500000000001364e+01
1.000000000000000000e+01,9.143299999999997851e+01,8.677700000000000102e+01,9.179999999999999716e+01,9.462500000000000000e+01
1.100000000000000000e+01,9.192750000000000909e+01,8.933499999999999375e+01,9.243500000000000227e+01,9.414000000000000057e+01
1.200000000000000000e+01,9.220349999999999113e+01,8.920200000000001239e+01,9.278999999999999204e+01,9.486799999999999500e+01
1.300000000000000000e+01,9.270449999999999591e+01,8.851600000000000534e+01,9.326500000000000057e+01,9.469400000000000261e+01
1.400000000000000000e+01,9.326050000000000750e+01,9.130800000000000693e+01,9.361500000000000909e+01,9.480100000000000193e+01
1.500000000000000000e+01,9.314599999999998658e+01,9.042999999999999261e+01,9.358000000000001251e+01,9.483899999999999864e+01
1.600000000000000000e+01,9.351249999999996021e+01,9.168500000000000227e+01,9.381499999999999773e+01,9.489499999999999602e+01
1.700000000000000000e+01,9.363050000000001205e+01,9.123600000000000421e+01,9.422999999999998977e+01,9.529600000000000648e+01
1.800000000000000000e+01,9.379399999999998272e+01,9.127400000000000091e+01,9.440500000000000114e+01,9.514799999999999613e+01
1.900000000000000000e+01,9.390800000000000125e+01,9.191899999999999693e+01,9.449500000000000455e+01,9.523300000000000409e+01
2.000000000000000000e+01,9.406850000000000023e+01,9.134400000000000830e+01,9.476999999999999602e+01,9.561399999999999011e+01
2.100000000000000000e+01,9.468899999999999295e+01,9.289700000000000557e+01,9.517499999999999716e+01,9.590299999999999159e+01
2.200000000000000000e+01,9.423650000000000659e+01,9.172799999999999443e+01,9.484499999999999886e+01,9.606700000000000728e+01
2.300000000000000000e+01,9.430600000000001160e+01,9.148499999999999943e+01,9.503499999999999659e+01,9.602200000000000557e+01
2.400000000000000000e+01,9.439149999999999352e+01,9.271200000000000330e+01,9.475000000000000000e+01,9.601799999999998647e+01
2.500000000000000000e+01,9.447100000000000364e+01,9.221700000000001296e+01,9.505000000000001137e+01,9.601699999999999591e+01
2.600000000000000000e+01,9.476899999999999125e+01,9.358899999999999864e+01,9.498000000000000398e+01,9.607399999999999807e+01
2.700000000000000000e+01,9.468350000000000932e+01,9.326000000000000512e+01,9.513999999999998636e+01,9.604600000000000648e+01
2.800000000000000000e+01,9.485949999999999704e+01,9.340999999999999659e+01,9.531499999999999773e+01,9.606199999999999761e+01
2.900000000000000000e+01,9.480449999999999022e+01,9.322100000000000364e+01,9.498499999999998522e+01,9.631100000000000705e+01
3.000000000000000000e+01,9.478549999999999898e+01,9.296200000000000330e+01,9.531499999999999773e+01,9.603100000000000591e+01
3.100000000000000000e+01,9.496100000000001273e+01,9.370999999999999375e+01,9.514000000000001478e+01,9.614400000000000546e+01
3.200000000000000000e+01,9.479600000000000648e+01,9.310300000000000864e+01,9.512999999999999545e+01,9.614700000000000557e+01
3.300000000000000000e+01,9.502899999999999636e+01,9.185399999999999920e+01,9.547999999999998977e+01,9.633700000000000330e+01
3.400000000000000000e+01,9.503549999999998477e+01,9.164099999999999113e+01,9.543999999999999773e+01,9.638100000000000023e+01
3.500000000000000000e+01,9.500600000000000023e+01,9.293800000000000239e+01,9.561499999999999488e+01,9.640099999999999625e+01
3.600000000000000000e+01,9.476399999999999579e+01,9.197200000000000841e+01,9.534999999999999432e+01,9.608899999999999864e+01
3.700000000000000000e+01,9.521550000000000580e+01,9.288500000000000512e+01,9.560999999999999943e+01,9.625200000000000955e+01
3.800000000000000000e+01,9.464700000000001978e+01,9.208600000000001273e+01,9.580000000000001137e+01,9.649499999999999034e+01
3.900000000000000000e+01,9.510699999999999932e+01,9.286100000000000421e+01,9.559499999999999886e+01,9.664499999999999602e+01
4.000000000000000000e+01,9.531700000000000728e+01,9.379999999999999716e+01,9.546999999999999886e+01,9.635900000000000887e+01
4.100000000000000000e+01,9.511099999999999000e+01,9.330199999999999250e+01,9.564500000000001023e+01,9.624000000000000909e+01
4.200000000000000000e+01,9.536750000000000682e+01,9.371399999999999864e+01,9.572499999999999432e+01,9.642399999999999238e+01
4.300000000000000000e+01,9.501000000000000512e+01,9.328800000000001091e+01,9.561500000000000909e+01,9.652099999999998658e+01
4.400000000000000000e+01,9.533350000000000080e+01,9.304899999999999238e+01,9.602500000000000568e+01,9.660999999999999943e+01
4.500000000000000000e+01,9.549549999999999272e+01,9.371099999999999852e+01,9.572499999999999432e+01,9.650700000000000500e+01
4.600000000000000000e+01,9.485400000000001342e+01,9.246699999999999875e+01,9.543500000000000227e+01,9.636499999999999488e+01
4.700000000000000000e+01,9.534450000000001069e+01,9.420999999999999375e+01,9.548499999999998522e+01,9.645399999999999352e+01
4.800000000000000000e+01,9.535800000000000409e+01,9.389499999999999602e+01,9.541999999999998749e+01,9.621099999999999852e+01
4.900000000000000000e+01,9.542849999999999966e+01,9.407399999999999807e+01,9.572999999999998977e+01,9.656300000000000239e+01
5.000000000000000000e+01,9.549699999999999989e+01,9.452200000000000557e+01,9.565000000000000568e+01,9.670199999999999818e+01
5.100000000000000000e+01,9.546099999999999852e+01,9.331400000000000716e+01,9.577500000000000568e+01,9.680799999999999272e+01
5.200000000000000000e+01,9.517799999999998306e+01,9.308999999999998920e+01,9.554500000000000171e+01,9.640999999999999659e+01
5.300000000000000000e+01,9.511150000000000659e+01,9.294400000000000261e+01,9.563499999999999091e+01,9.626500000000000057e+01
5.400000000000000000e+01,9.556499999999998352e+01,9.354500000000000171e+01,9.597499999999999432e+01,9.679099999999999682e+01
5.500000000000000000e+01,9.556899999999998840e+01,9.376899999999999125e+01,9.594500000000000739e+01,9.681600000000000250e+01
5.600000000000000000e+01,9.554950000000000898e+01,9.354500000000000171e+01,9.581999999999999318e+01,9.675300000000001432e+01
5.700000000000000000e+01,9.556500000000001194e+01,9.470300000000000296e+01,9.596000000000000796e+01,9.648400000000000887e+01
5.800000000000000000e+01,9.539349999999998886e+01,9.334400000000000830e+01,9.570499999999999829e+01,9.686100000000000421e+01
5.900000000000000000e+01,9.565299999999999159e+01,9.427899999999999636e+01,9.609499999999999886e+01,9.660099999999999909e+01
6.000000000000000000e+01,9.574800000000000466e+01,9.411400000000000432e+01,9.625499999999999545e+01,9.682399999999999807e+01
6.100000000000000000e+01,9.558150000000001967e+01,9.365099999999999625e+01,9.609000000000000341e+01,9.665900000000000603e+01
6.200000000000000000e+01,9.571700000000001296e+01,9.436199999999999477e+01,9.574500000000000455e+01,9.689700000000000557e+01
6.300000000000000000e+01,9.559700000000000841e+01,9.399800000000000466e+01,9.606000000000000227e+01,9.677700000000000102e+01
6.400000000000000000e+01,9.568850000000000477e+01,9.392600000000000193e+01,9.617499999999999716e+01,9.687300000000000466e+01
6.500000000000000000e+01,9.556250000000001421e+01,9.377100000000000080e+01,9.600999999999999091e+01,9.658400000000000318e+01
6.600000000000000000e+01,9.533399999999998897e+01,9.355200000000000671e+01,9.597999999999998977e+01,9.657300000000000750e+01
6.700000000000000000e+01,9.563450000000000273e+01,9.434799999999999898e+01,9.625999999999999091e+01,9.669400000000000261e+01
6.800000000000000000e+01,9.587649999999999295e+01,9.463500000000000512e+01,9.622499999999999432e+01,9.698999999999999488e+01
6.900000000000000000e+01,9.568949999999999534e+01,9.382500000000000284e+01,9.618999999999999773e+01,9.667000000000000171e+01
7.000000000000000000e+01,9.567949999999999022e+01,9.395699999999999363e+01,9.620499999999999829e+01,9.679299999999999216e+01
7.100000000000000000e+01,9.566250000000000853e+01,9.415799999999998704e+01,9.597999999999998977e+01,9.670000000000000284e+01
7.200000000000000000e+01,9.572800000000000864e+01,9.421399999999999864e+01,9.580000000000001137e+01,9.708499999999999375e+01
7.300000000000000000e+01,9.536499999999998067e+01,9.378499999999999659e+01,9.560999999999999943e+01,9.682699999999999818e+01
7.400000000000000000e+01,9.573749999999998295e+01,9.388299999999999557e+01,9.617499999999999716e+01,9.651999999999999602e+01
7.500000000000000000e+01,9.548599999999997578e+01,9.401099999999999568e+01,9.595000000000000284e+01,9.660000000000000853e+01
7.600000000000000000e+01,9.547450000000000614e+01,9.344899999999999807e+01,9.582999999999999829e+01,9.688400000000000034e+01
7.700000000000000000e+01,9.597400000000000375e+01,9.412699999999999534e+01,9.649500000000000455e+01,9.710599999999999454e+01
7.800000000000000000e+01,9.554300000000000637e+01,9.360800000000000409e+01,9.572499999999999432e+01,9.715200000000000102e+01
7.900000000000000000e+01,9.596049999999999613e+01,9.508899999999998442e+01,9.631000000000000227e+01,9.693500000000000227e+01
8.000000000000000000e+01,9.533849999999998204e+01,9.285499999999998977e+01,9.560999999999999943e+01,9.688199999999999079e+01
8.100000000000000000e+01,9.587899999999999068e+01,9.469600000000001216e+01,9.613500000000000512e+01,9.685800000000000409e+01
8.200000000000000000e+01,9.585149999999998727e+01,9.454899999999999238e+01,9.628499999999999659e+01,9.705900000000001171e+01
8.300000000000000000e+01,9.616650000000001342e+01,9.480099999999998772e+01,9.634499999999999886e+01,9.692499999999999716e+01
8.400000000000000000e+01,9.605350000000001387e+01,9.508200000000000784e+01,9.624000000000000909e+01,9.685700000000001353e+01
8.500000000000000000e+01,9.588900000000001000e+01,9.491600000000001103e+01,9.615999999999999659e+01,9.676600000000000534e+01
8.600000000000000000e+01,9.614299999999998647e+01,9.549699999999999989e+01,9.643000000000000682e+01,9.692700000000000671e+01
8.700000000000000000e+01,9.548900000000000432e+01,9.320900000000000318e+01,9.615999999999999659e+01,9.687800000000000011e+01
8.800000000000000000e+01,9.573049999999999216e+01,9.410899999999999466e+01,9.634000000000000341e+01,9.690299999999999159e+01
8.900000000000000000e+01,9.574899999999998101e+01,9.411099999999999000e+01,9.626500000000000057e+01,9.686400000000000432e+01
9.000000000000000000e+01,9.576300000000000523e+01,9.432900000000000773e+01,9.643999999999999773e+01,9.704600000000000648e+01
9.100000000000000000e+01,9.578399999999999181e+01,9.397100000000000364e+01,9.624500000000000455e+01,9.697400000000000375e+01
9.200000000000000000e+01,9.574249999999997840e+01,9.410199999999998965e+01,9.612999999999999545e+01,9.698399999999999466e+01
9.300000000000000000e+01,9.598550000000001603e+01,9.485500000000000398e+01,9.615500000000000114e+01,9.674300000000000921e+01
