round,mean,p10,p50,p90
1.000000000000000000e+00,5.483450000000000557e+01,4.136899999999999977e+01,5.644500000000000739e+01,6.745000000000000284e+01
2.000000000000000000e+00,5.980700000000000216e+01,5.113000000000000256e+01,6.000000000000000000e+01,6.921700000000001296e+01
3.000000000000000000e+00,5.954199999999999449e+01,5.087299999999999756e+01,5.999499999999999744e+01,6.823799999999999955e+01
4.000000000000000000e+00,5.616699999999999449e+01,4.245199999999999818e+01,5.740500000000000114e+01,6.795600000000000307e+01
5.000000000000000000e+00,5.529000000000000625e+01,3.947699999999999676e+01,5.803499999999999659e+01,6.565999999999999659e+01
6.000000000000000000e+00,5.636499999999999488e+01,3.998499999999999943e+01,5.939999999999999858e+01,6.632099999999999795e+01
7.000000000000000000e+00,5.770550000000001489e+01,4.255000000000000426e+01,6.073999999999999488e+01,6.658899999999999864e+01
8.000000000000000000e+00,5.868150000000001398e+01,4.465800000000000125e+01,6.197499999999999432e+01,6.843500000000001648e+01
9.000000000000000000e+00,5.852649999999998442e+01,4.159600000000000364e+01,6.092000000000000171e+01,6.881200000000001182e+01
1.000000000000000000e+01,6.088649999999999807e+01,4.826599999999999824e+01,6.376999999999999602e+01,6.847599999999999909e+01
1.100000000000000000e+01,6.074249999999999261e+01,4.676899999999999835e+01,6.243999999999999773e+01,6.863100000000000023e+01
1.200000000000000000e+01,6.279700000000001125e+01,5.232799999999999585e+01,6.405000000000001137e+01,7.009199999999999875e+01
1.300000000000000000e+01,6.317650000000001143e+01,5.100499999999999545e+01,6.593500000000000227e+01,6.995700000000000784e+01
1.400000000000000000e+01,6.382950000000001012e+01,5.066299999999999670e+01,6.593000000000000682e+01,7.129800000000000182e+01
1.500000000000000000e+01,6.369899999999999807e+01,5.134500000000000597e+01,6.584999999999999432e+01,7.100800000000000978e+01
1.600000000000000000e+01,6.501000000000000512e+01,5.398600000000000421e+01,6.678999999999999204e+01,7.370100000000000762e+01
1.700000000000000000e+01,6.519750000000000512e+01,5.450900000000000034e+01,6.582999999999999829e+01,7.391899999999999693e+01
1.800000000000000000e+01,6.681400000000000716e+01,5.657700000000000529e+01,6.817000000000000171e+01,7.458700000000000330e+01
1.900000000000000000e+01,6.842300000000003024e+01,5.863700000000000756e+01,6.909499999999999886e+01,7.717099999999999227e+01
2.000000000000000000e+01,6.853700000000000614e+01,6.005200000000000671e+01,6.935999999999999943e+01,7.633700000000000330e+01
2.100000000000000000e+01,6.856600000000000250e+01,5.881899999999999551e+01,7.091500000000000625e+01,7.563899999999999579e+01
2.200000000000000000e+01,6.821800000000000352e+01,5.726300000000000523e+01,6.906999999999999318e+01,7.599599999999999511e+01
2.300000000000000000e+01,6.968850000000000477e+01,5.975999999999999801e+01,7.143500000000000227e+01,7.734499999999999886e+01
2.400000000000000000e+01,7.100449999999997885e+01,6.027400000000000091e+01,7.190000000000000568e+01,7.774800000000000466e+01
2.500000000000000000e+01,7.110899999999999466e+01,6.465300000000000580e+01,7.105000000000001137e+01,7.729499999999998749e+01
2.600000000000000000e+01,7.060150000000000148e+01,6.125800000000000267e+01,7.078000000000000114e+01,7.746600000000000819e+01
2.700000000000000000e+01,7.064099999999999113e+01,6.080599999999999739e+01,7.211000000000001364e+01,7.801600000000000534e+01
2.800000000000000000e+01,7.118649999999999523e+01,6.482300000000000750e+01,7.173000000000000398e+01,7.780100000000000193e+01
2.900000000000000000e+01,7.254049999999998022e+01,6.587300000000000466e+01,7.318000000000000682e+01,7.871999999999999886e+01
3.000000000000000000e+01,7.245449999999998170e+01,6.432299999999999329e+01,7.268000000000000682e+01,7.913200000000000500e+01
3.100000000000000000e+01,7.323199999999999932e+01,6.676000000000000512e+01,7.414500000000001023e+01,7.895900000000000318e+01
3.200000000000000000e+01,7.354550000000000409e+01,6.761100000000000421e+01,7.443999999999999773e+01,7.846300000000000807e+01
3.300000000000000000e+01,7.398550000000000182e+01,6.697299999999999898e+01,7.385499999999998977e+01,7.922400000000000375e+01
3.400000000000000000e+01,7.421699999999999875e+01,6.557100000000001216e+01,7.452500000000000568e+01,7.901500000000000057e+01
3.500000000000000000e+01,7.377800000000000580e+01,6.812000000000000455e+01,7.421999999999999886e+01,8.085399999999999920e+01
3.600000000000000000e+01,7.447700000000000387e+01,6.791599999999999682e+01,7.515000000000000568e+01,8.139400000000000546e+01
3.700000000000000000e+01,7.475250000000002615e+01,6.750499999999999545e+01,7.490500000000000114e+01,8.038300000000000978e+01
3.800000000000000000e+01,7.482449999999998624e+01,6.918200000000000216e+01,7.470499999999999829e+01,8.190700000000001069e+01
3.900000000000000000e+01,7.561050000000000182e+01,6.868200000000000216e+01,7.653000000000000114e+01,8.031199999999999761e+01
4.000000000000000000e+01,7.529600000000000648e+01,6.951800000000000068e+01,7.679500000000000171e+01,7.983800000000000807e+01
4.100000000000000000e+01,7.632000000000000739e+01,6.989800000000001035e+01,7.693999999999999773e+01,8.139000000000000057e+01
4.200000000000000000e+01,7.577100000000001501e+01,6.942600000000000193e+01,7.670499999999999829e+01,8.174799999999999045e+01
4.300000000000000000e+01,7.629849999999999000e+01,7.122400000000000375e+01,7.621500000000000341e+01,8.246600000000000819e+01
4.400000000000000000e+01,7.553599999999997294e+01,6.723400000000000887e+01,7.598999999999999488e+01,8.080400000000000205e+01
4.500000000000000000e+01,7.662249999999998806e+01,7.008800000000000807e+01,7.699500000000000455e+01,8.329000000000000625e+01
4.600000000000000000e+01,7.625900000000000034e+01,7.107800000000000296e+01,7.640000000000000568e+01,8.075100000000000477e+01
4.700000000000000000e+01,7.767899999999998784e+01,7.394999999999998863e+01,7.846500000000000341e+01,8.179000000000000625e+01
4.800000000000000000e+01,7.689000000000001478e+01,6.988100000000000023e+01,7.703000000000000114e+01,8.238000000000000966e+01
4.900000000000000000e+01,7.613599999999999568e+01,7.019899999999999807e+01,7.671500000000000341e+01,8.218699999999999761e+01
5.000000000000000000e+01,7.742699999999999250e+01,7.117600000000000193e+01,7.671999999999999886e+01,8.418600000000000705e+01
5.100000000000000000e+01,7.772400000000001796e+01,7.180800000000000693e+01,7.775499999999999545e+01,8.343100000000001160e+01
5.200000000000000000e+01,7.760999999999998522e+01,7.183400000000000318e+01,7.720500000000001251e+01,8.340000000000000568e+01
5.300000000000000000e+01,7.828799999999999670e+01,7.328799999999999670e+01,7.793000000000000682e+01,8.322399999999998954e+01
5.400000000000000000e+01,7.740399999999999636e+01,7.115500000000000114e+01,7.771999999999999886e+01,8.262199999999999989e+01
5.500000000000000000e+01,7.832849999999999113e+01,7.341700000000000159e+01,7.839500000000001023e+01,8.427700000000000102e+01
5.600000000000000000e+01,7.811100000000001842e+01,7.318200000000000216e+01,7.760999999999999943e+01,8.418999999999999773e+01
